,level_0,index,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,study_id,session_id,response,question_order,prompt,task,subj_id,plan,batch_idx,goal_type,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version,rating
5456,6049,6057,45,29,"""",6384.600000023842,survey-likert,44,1050303,0.0-2.0-0.41,6055fb746f6bddc0d1a3e1e0,615eba6a7206985d27058d2c,6165b9a1278151a21b075ed8,6055fb746f6bddc0d1a3e1e0,615eba6a7206985d27058d2c,6165b9a1278151a21b075ed8,"{""humanness"":0}",[0],"Clean the dirty dishes, without using soap, water, a tub, sanitizer, a sponge, detergent, a counter, or a dishwasher.",rate_humanness,gpt-3,"I would use a sponge to clean the dishes. I would put the sponge in the tub with soap on it, then I would fill the tub with water, and I would scrub the dishes with the sponge.",28,constrained_many,2021-10-12 16:42:40,98.230.244.174,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5458,6051,6059,45,29,"""",4084.7000000178814,survey-likert,46,1063733,0.0-2.0-0.43,6055fb746f6bddc0d1a3e1e0,615eba6a7206985d27058d2c,6165b9a1278151a21b075ed8,6055fb746f6bddc0d1a3e1e0,615eba6a7206985d27058d2c,6165b9a1278151a21b075ed8,"{""humanness"":0}",[0],"Fix a flat tire, without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge.",rate_humanness,gpt-3,I would need to find a place to fix the tire. I would need to find a way to take the tire off the car. I would need to find a way to get the tire off the rim. I would need to find a way to put the tire back on the car. I would need to find a way to put the tire back on the rim. I would need to find a way to put the tire back on the car.,28,constrained_many,2021-10-12 16:42:40,98.230.244.174,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5549,6152,6160,48,49,"""",33333,survey-likert,49,1108989,0.0-2.0-0.44,61560db6a537f0c454b23db0,615eba6a7206985d27058d2c,6165bb0feac3672289152aaf,61560db6a537f0c454b23db0,615eba6a7206985d27058d2c,6165bb0feac3672289152aaf,"{""humanness"":0}",[0],"Escape from inside a locked custodial closet, without using a phone.",rate_humanness,gpt-3,I would look for a way out. I would try to pry the door open using a screwdriver. I would try to break a window. I would try to find a way to get a fire extinguisher in there and use it to break the door open. I would try to find a way to get a fire extinguisher in there and use it to break the window open. I would try to find a way to get a fire extinguisher in there and use it to break the window open. I would try to find a way to get a fire extinguisher in there and use it to break the window open.,48,constrained_single,2021-10-12 16:43:10,50.80.27.228,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0,,Firefox,93.0,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5550,6159,6167,47,5,"""",35931.200000000186,survey-likert,5,334526,0.0-2.0-0.0,614493bd40b2dcfba9db7542,615eba6a7206985d27058d2c,6165baf526b62d1006ddac35,614493bd40b2dcfba9db7542,615eba6a7206985d27058d2c,6165baf526b62d1006ddac35,"{""humanness"":0}",[0],Make a fort underwater.,rate_humanness,gpt-3,I would need to get a waterproof blanket and place it under water. I would then need to get some pillows and place them on top of the blanket. I then would need to get some toys and place them on top of the pillows. I would then need to get some food and place it on top of the toys. Then I would need to get some water balloons and place them on top of the food. Then I would need to get some soda and place it on top of the water balloons. Then I would need to get some snacks and place them on top of the soda. Then I would need to get some ice cream and place it on top of the snacks. Then I would need to get some pizza and place it on top of the ice cream. Then I would need to get some soda and place it on top of the pizza. Then I would need to get some more snacks and place them on top of the soda. Then I would need to get some more water balloons and place them on top of the snacks. Then I would need to get some more toys and place them on top of the water balloons. Then I would need to get some more pillows and place them on top of the toys. Then I would need to get some more soda and place it on top of the pillows. Then I would need to get some more ice cream and place it on top of the soda.,4,unconstrained,2021-10-12 16:42:57,45.22.68.27,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.52 Safari/537.36",WebKit,Chrome,93.0.4577.52,Linux,,73c52a900c5758503c09bfb5160dbd95,0
5568,6177,6185,47,5,"""",9267.600000000559,survey-likert,23,540811,0.0-2.0-0.18,614493bd40b2dcfba9db7542,615eba6a7206985d27058d2c,6165baf526b62d1006ddac35,614493bd40b2dcfba9db7542,615eba6a7206985d27058d2c,6165baf526b62d1006ddac35,"{""humanness"":0}",[0],Remove plaque from the teeth of a lion.,rate_humanness,gpt-3,I would use a toothbrush to scrub the plaque off the lion's teeth.,4,unconstrained,2021-10-12 16:42:57,45.22.68.27,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.52 Safari/537.36",WebKit,Chrome,93.0.4577.52,Linux,,73c52a900c5758503c09bfb5160dbd95,0
5569,6178,6186,47,5,"""",9847,survey-likert,24,550665,0.0-2.0-0.19,614493bd40b2dcfba9db7542,615eba6a7206985d27058d2c,6165baf526b62d1006ddac35,614493bd40b2dcfba9db7542,615eba6a7206985d27058d2c,6165baf526b62d1006ddac35,"{""humanness"":0}",[0],Create a safe landing for a falling skydiver.,rate_humanness,gpt-3,"I would have a harness made with a parachute attached to it, and have a net in the ground. The net would have a hole in the middle, so when the skydiver fell, he would fall into the net, and the parachute would slow his fall.",4,unconstrained,2021-10-12 16:42:57,45.22.68.27,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.52 Safari/537.36",WebKit,Chrome,93.0.4577.52,Linux,,73c52a900c5758503c09bfb5160dbd95,0
5584,6193,6201,47,5,"""",26641,survey-likert,39,782183,0.0-2.0-0.34,614493bd40b2dcfba9db7542,615eba6a7206985d27058d2c,6165baf526b62d1006ddac35,614493bd40b2dcfba9db7542,615eba6a7206985d27058d2c,6165baf526b62d1006ddac35,"{""humanness"":0}",[0],Help your local town mayor win re-election.,rate_humanness,gpt-3,I would start by going door to door and introducing myself to the people in my town. I would then ask them how they feel about the current mayor and if they would vote for him again. I would then ask them if they would vote for me if I was running against him. If they said yes I would ask them if they would vote for me if I was running against him. If they said yes I would ask them if they would vote for me if I was running against him. If they said yes I would ask them if they would vote for me if I was running against him. If they said yes I would ask them if they would vote for me if I was running against him. If they said yes I would ask them if they would vote for me if I was running against him. If they said yes I would ask them if they would vote for me if I was running against him. If they said yes I would ask them if they would vote for me if I was running against him. If they said yes I would ask them if they would vote for me if I was running against him. If they said yes I would ask them if they would vote for me if I was running against him. If they said yes I would ask them if they would vote for me if I was running against him. If they said yes I would ask them if they would vote for me if I was running against him.,4,unconstrained,2021-10-12 16:42:57,45.22.68.27,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.52 Safari/537.36",WebKit,Chrome,93.0.4577.52,Linux,,73c52a900c5758503c09bfb5160dbd95,0
5598,6211,6219,49,23,"""",38724,survey-likert,6,366127,0.0-2.0-0.3,5dfdc45e617219a8e2e05c26,615eba6a7206985d27058d2c,6165bb3342e0a31499e44ea8,5dfdc45e617219a8e2e05c26,615eba6a7206985d27058d2c,6165bb3342e0a31499e44ea8,"{""humanness"":0}",[0],"Steal the championship trophy from behind your school's award case, without using a hammer, a sledgehammer, a mask, spray foam, a backpack, a large bag, or another person.",rate_humanness,gpt-3,I would use a crowbar to open the case. I would then use a wire to cut the trophy off the base. I would then use a hammer to break the base into smaller pieces to fit into a bag. I would then use a knife to cut a hole in the bag. I would then use a drill to make a hole in the trophy. I would then use a screwdriver to take the screws out of the base. I would then use a hammer to break the base into smaller pieces to fit into a bag. I would then use a knife to cut a hole in the bag. I would then use a drill to make a hole in the trophy. I would then use a screwdriver to take the screws out of the base. I would then use a hammer to break the base into smaller pieces to fit into a bag. I would then use a knife to cut a hole in the bag. I would then use a drill to make a hole in the trophy. I would then use a screwdriver to take the screws out of the base. I would then use a hammer to break the base into smaller pieces to fit into a bag. I would then use a knife to cut a hole in the bag. I would then use a drill to make a hole in the trophy. I would then use a screwdriver to take the screws out of the base. I would then use a hammer to break the base into smaller pieces to fit into a bag.,22,constrained_many,2021-10-12 16:43:34,71.163.134.49,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0,,Firefox,93.0,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5610,6223,6231,49,23,"""",20822,survey-likert,18,573398,0.0-2.0-0.15,5dfdc45e617219a8e2e05c26,615eba6a7206985d27058d2c,6165bb3342e0a31499e44ea8,5dfdc45e617219a8e2e05c26,615eba6a7206985d27058d2c,6165bb3342e0a31499e44ea8,"{""humanness"":0}",[0],"Cool down in a record-breaking heat wave, without using an air conditioner, fans, washclothes, cold water, a bathtub, ice cubes, ice cream, popsicles, bottled water, or a deep freezer.",rate_humanness,gpt-3,"I would make a giant ice cube out of water in a bucket. I would then put the ice cube into a cooler. I would then put the cooler into a pool. I would then swim into the pool, and then swim to the cooler with the ice cube. I would then put the ice cube into a washcloth. I would then put the washcloth on my head. I would then swim back to the pool.",22,constrained_many,2021-10-12 16:43:34,71.163.134.49,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0,,Firefox,93.0,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5614,6227,6235,49,23,"""",4404,survey-likert,22,618448,0.0-2.0-0.19,5dfdc45e617219a8e2e05c26,615eba6a7206985d27058d2c,6165bb3342e0a31499e44ea8,5dfdc45e617219a8e2e05c26,615eba6a7206985d27058d2c,6165bb3342e0a31499e44ea8,"{""humanness"":0}",[0],"Build a float to dazzle the crowd at the Macy's Day Parade, without using a trailer, plastic, balloon inflators, a celebrity, a mascot, or a team of other people.",rate_humanness,gpt-3,I would make the float out of the material that the floats are made out of. I would make it out of paper mache. I would make it look like a giant cupcake. I would make the cupcake look like it was made out of frosting and have sprinkles on it. I would also put a giant cherry on top of it. I would also put a plastic spoon sticking out of the cherry. I would also put a giant plastic fork sticking out of the side of the cupcake. I would also put a giant plastic knife sticking out of the other side of the cupcake. I would also put a giant plastic spoon sticking out of the other side of the cupcake. I would also put a giant plastic fork sticking out of the other side of the cupcake. I would also put a giant plastic knife sticking out of the other side of the cupcake. I would also put a giant plastic spoon sticking out of the other side of the cupcake. I would also put a giant plastic fork sticking out of the other side of the cupcake. I would also put a giant plastic knife sticking out of the other side of the cupcake. I would also put a giant plastic spoon sticking out of the other side of the cupcake. I would also put a giant plastic fork sticking out of the other side of the cupcake. I would also put a giant plastic knife sticking out of the other side of the cupcake.,22,constrained_many,2021-10-12 16:43:34,71.163.134.49,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0,,Firefox,93.0,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5636,6249,6257,49,23,"""",160710,survey-likert,44,1286885,0.0-2.0-0.41,5dfdc45e617219a8e2e05c26,615eba6a7206985d27058d2c,6165bb3342e0a31499e44ea8,5dfdc45e617219a8e2e05c26,615eba6a7206985d27058d2c,6165bb3342e0a31499e44ea8,"{""humanness"":0}",[0],"Make a fort underwater, without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer.",rate_humanness,gpt-3,I would use a metal pole to build the base of the fort. I would then use concrete to build the walls.,22,constrained_many,2021-10-12 16:43:34,71.163.134.49,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0,,Firefox,93.0,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5638,6251,6259,49,23,"""",438996,survey-likert,46,1730980,0.0-2.0-0.43,5dfdc45e617219a8e2e05c26,615eba6a7206985d27058d2c,6165bb3342e0a31499e44ea8,5dfdc45e617219a8e2e05c26,615eba6a7206985d27058d2c,6165bb3342e0a31499e44ea8,"{""humanness"":0}",[0],"Play baseball with your friends, without using a bat, a baseball, gloves, a field, or markers.",rate_humanness,gpt-3,"I would play baseball without a bat by having everyone throw the ball to each other, with the person who catches it throwing it back. I would play baseball without a baseball by having everyone throw the ball to each other, with the person who catches it throwing it back. I would play baseball without gloves by having everyone throw the ball to each other, with the person who catches it throwing it back. I would play baseball without a field by having everyone throw the ball to each other, with the person who catches it throwing it back.",22,constrained_many,2021-10-12 16:43:34,71.163.134.49,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0,,Firefox,93.0,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5639,6252,6260,49,23,"""",129405,survey-likert,47,1860392,0.0-2.0-0.44,5dfdc45e617219a8e2e05c26,615eba6a7206985d27058d2c,6165bb3342e0a31499e44ea8,5dfdc45e617219a8e2e05c26,615eba6a7206985d27058d2c,6165bb3342e0a31499e44ea8,"{""humanness"":0}",[0],"Escape quicksand, without using a branch or vines.",rate_humanness,gpt-3,I would try to find a way to create a bridge with my body.,22,constrained_many,2021-10-12 16:43:34,71.163.134.49,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0,,Firefox,93.0,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5642,6259,6267,5,50,"""",7186,survey-likert,5,147317,0.0-2.0-0.2,615edb02cefaf39da7bdde83,615eba6a7206985d27058d2c,616086af4cb1da67877c707f,615edb02cefaf39da7bdde83,615eba6a7206985d27058d2c,616086af4cb1da67877c707f,"{""humanness"":0}",[0],"Make a fort underwater, without using an oxygen tank.",rate_humanness,gpt-3,I would make a plastic bag into a bubble.,49,constrained_single,2021-10-08 17:58:14,71.87.203.155,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/94.0.4606.52 Mobile/15E148 Safari/604.1",iPhone,Chrome,94.0.4606.52,iOS,15_0,73c52a900c5758503c09bfb5160dbd95,0
5665,6282,6290,5,50,"""",43448.99999999994,survey-likert,28,514725,0.0-2.0-0.25,615edb02cefaf39da7bdde83,615eba6a7206985d27058d2c,616086af4cb1da67877c707f,615edb02cefaf39da7bdde83,615eba6a7206985d27058d2c,616086af4cb1da67877c707f,"{""humanness"":0}",[0],"Jump over a six foot tall man, without using a trampoline.",rate_humanness,gpt-3,I would try to jump over him without using a trampoline.,49,constrained_single,2021-10-08 17:58:14,71.87.203.155,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/94.0.4606.52 Mobile/15E148 Safari/604.1",iPhone,Chrome,94.0.4606.52,iOS,15_0,73c52a900c5758503c09bfb5160dbd95,0
5667,6284,6292,5,50,"""",10794,survey-likert,30,549279,0.0-2.0-0.27,615edb02cefaf39da7bdde83,615eba6a7206985d27058d2c,616086af4cb1da67877c707f,615edb02cefaf39da7bdde83,615eba6a7206985d27058d2c,616086af4cb1da67877c707f,"{""humanness"":0}",[0],"Remove plaque from the teeth of a lion, without using a tranquilizer.",rate_humanness,gpt-3,I would use a tooth brush and toothpaste.,49,constrained_single,2021-10-08 17:58:14,71.87.203.155,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/94.0.4606.52 Mobile/15E148 Safari/604.1",iPhone,Chrome,94.0.4606.52,iOS,15_0,73c52a900c5758503c09bfb5160dbd95,0
5668,6285,6293,5,50,"""",29523,survey-likert,31,578815,0.0-2.0-0.28,615edb02cefaf39da7bdde83,615eba6a7206985d27058d2c,616086af4cb1da67877c707f,615edb02cefaf39da7bdde83,615eba6a7206985d27058d2c,616086af4cb1da67877c707f,"{""humanness"":0}",[0],"Jump over a six foot tall man, without using a trampoline.",rate_humanness,gpt-3,I would jump over the man using a running start. I would use a running start to build momentum and jump over the man.,49,constrained_single,2021-10-08 17:58:14,71.87.203.155,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/94.0.4606.52 Mobile/15E148 Safari/604.1",iPhone,Chrome,94.0.4606.52,iOS,15_0,73c52a900c5758503c09bfb5160dbd95,0
5675,6292,6300,5,50,"""",7021,survey-likert,38,727799,0.0-2.0-0.35,615edb02cefaf39da7bdde83,615eba6a7206985d27058d2c,616086af4cb1da67877c707f,615edb02cefaf39da7bdde83,615eba6a7206985d27058d2c,616086af4cb1da67877c707f,"{""humanness"":0}",[0],"Remove plaque from the teeth of a lion, without using a tranquilizer.",rate_humanness,gpt-3,I would use a toothbrush and toothpaste.,49,constrained_single,2021-10-08 17:58:14,71.87.203.155,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/94.0.4606.52 Mobile/15E148 Safari/604.1",iPhone,Chrome,94.0.4606.52,iOS,15_0,73c52a900c5758503c09bfb5160dbd95,0
5676,6293,6301,5,50,"""",7410,survey-likert,39,735220,0.0-2.0-0.36,615edb02cefaf39da7bdde83,615eba6a7206985d27058d2c,616086af4cb1da67877c707f,615edb02cefaf39da7bdde83,615eba6a7206985d27058d2c,616086af4cb1da67877c707f,"{""humanness"":0}",[0],"Remove plaque from the teeth of a lion, without using a tranquilizer.",rate_humanness,gpt-3,I would use a toothbrush.,49,constrained_single,2021-10-08 17:58:14,71.87.203.155,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/94.0.4606.52 Mobile/15E148 Safari/604.1",iPhone,Chrome,94.0.4606.52,iOS,15_0,73c52a900c5758503c09bfb5160dbd95,0
5682,6299,6307,5,50,"""",14271.999999999884,survey-likert,45,854439,0.0-2.0-0.42,615edb02cefaf39da7bdde83,615eba6a7206985d27058d2c,616086af4cb1da67877c707f,615edb02cefaf39da7bdde83,615eba6a7206985d27058d2c,616086af4cb1da67877c707f,"{""humanness"":0}",[0],"Make a fort underwater, without using an oxygen tank.",rate_humanness,gpt-3,I would make a small hole in the ice. Then I would make a small cone out of some kind of plastic or glass. Then I would put it over the hole in the ice.,49,constrained_single,2021-10-08 17:58:14,71.87.203.155,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/94.0.4606.52 Mobile/15E148 Safari/604.1",iPhone,Chrome,94.0.4606.52,iOS,15_0,73c52a900c5758503c09bfb5160dbd95,0
5683,6300,6308,5,50,"""",6797.000000000116,survey-likert,46,861244,0.0-2.0-0.43,615edb02cefaf39da7bdde83,615eba6a7206985d27058d2c,616086af4cb1da67877c707f,615edb02cefaf39da7bdde83,615eba6a7206985d27058d2c,616086af4cb1da67877c707f,"{""humanness"":0}",[0],"Take your dog for a walk, without using a leash.",rate_humanness,gpt-3,I would probably just take him on a walk around the neighborhood.,49,constrained_single,2021-10-08 17:58:14,71.87.203.155,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/94.0.4606.52 Mobile/15E148 Safari/604.1",iPhone,Chrome,94.0.4606.52,iOS,15_0,73c52a900c5758503c09bfb5160dbd95,0
5707,6328,6336,50,48,"""",29709.40000000596,survey-likert,25,867106,0.0-2.0-0.22,615d1a53e3b3a9b66ce49210,615eba6a7206985d27058d2c,6165bb279aed4c5b026b8352,615d1a53e3b3a9b66ce49210,615eba6a7206985d27058d2c,6165bb279aed4c5b026b8352,"{""humanness"":0}",[0],"Help your local town mayor win re-election, without using billboards.",rate_humanness,gpt-3,"I would create a campaign that would be remembered by the people, so they would vote for him again. I would create a memorable slogan, for example, ""Vote for Mayor Smith, he is the best, I have ever had!"" I would also create a memorable poster, for example, I would have a picture of Mayor Smith, and I would have a picture of him with me, and I would have a picture of him with my family. I would also have a picture of him with my family, and I would have a picture of him with my family. I would also have a picture of him with my family, and I would have a picture of him with my family. I would also have a picture of him with my family, and I would have a picture of him with my family. I would also have a picture of him with my family, and I would have a picture of him with my family. I would also have a picture of him with my family, and I would have a picture of him with my family. I would also have a picture of him with my family, and I would have a picture of him with my family. I would also have a picture of him with my family, and I would have a picture of him with my family. I would also have a picture of him with my family, and I would have a picture of him with my family.",47,constrained_single,2021-10-12 16:43:36,47.205.222.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",WebKit,Chrome,94.0.4606.81,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5764,6389,6397,51,52,"""",30928.199999809265,survey-likert,37,698259,0.0-2.0-0.34,60aed1e44ed45d06f274f25a,615eba6a7206985d27058d2c,6165bb4877f4004d9b6360ad,60aed1e44ed45d06f274f25a,615eba6a7206985d27058d2c,6165bb4877f4004d9b6360ad,"{""humanness"":0}",[0],"Remove plaque from the teeth of a lion, without using a tranquilizer.",rate_humanness,gpt-3,I would try to remove the plaque with a toothbrush and a paste made of baking soda and water. If that didn't work I would try to find a way to get the lion to open his mouth and then use a toothpick to remove the plaque. If that didn't work I would try to find a way to get the lion to open his mouth and then use a toothpick to remove the plaque. If that didn't work I would try to find a way to get the lion to open his mouth and then use a toothpick to remove the plaque. If that didn't work I would try to find a way to get the lion to open his mouth and then use a toothpick to remove the plaque. If that didn't work I would try to find a way to get the lion to open his mouth and then use a toothpick to remove the plaque. If that didn't work I would try to find a way to get the lion to open his mouth and then use a toothpick to remove the plaque. If that didn't work I would try to find a way to get the lion to open his mouth and then use a toothpick to remove the plaque. If that didn't work I would try to find a way to get the lion to open his mouth and then use a toothpick to remove the plaque. If that didn't work I would try to find a way to get the lion to open his mouth and then use a toothpick to remove the plaque.,51,constrained_single,2021-10-12 16:43:57,24.26.38.118,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5800,6429,6437,53,32,"""",28793.30000001192,survey-likert,28,1149383,0.0-2.0-0.25,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,"{""humanness"":0}",[0],"Build a bookshelf, without using wood, planks, nails, gum, or books.",rate_humanness,gpt-3,I would go to a local lumber yard and ask for a box of their cheapest lumber. I would then take the lumber and throw it into a river. I would then go to a local bookstore and ask for a box of books. I would then take the books and throw them into a river. I would then go to a local gum factory and ask for a box of gum. I would then take the gum and throw it into a river. I would then go to a local lumber yard and ask for a box of their cheapest lumber. I would then take the lumber and throw it into a river. I would then go to a local bookstore and ask for a box of books. I would then take the books and throw them into a river. I would then go to a local gum factory and ask for a box of gum. I would then take the gum and throw it into a river. I would then go to a local lumber yard and ask for a box of their cheapest lumber. I would then take the lumber and throw it into a river. I would then go to a local bookstore and ask for a box of books. I would then take the books and throw them into a river. I would then go to a local gum factory and ask for a box of gum. I would then take the gum and throw it into a river. I would then go to a local lumber yard and ask for a box of their cheapest lumber.,31,constrained_many,2021-10-12 16:44:19,47.28.249.119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5802,6431,6439,53,32,"""",24896.899999976158,survey-likert,30,1240003,0.0-2.0-0.27,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,"{""humanness"":0}",[0],"Get your sofa onto the roof of your house, without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane.",rate_humanness,gpt-3,I would go to the roof of my house and drag the sofa over the edge. I would then drag it down the wall to the edge of the roof that is closest to the ground. I would then drag it off the edge of the roof and let it fall to the ground.,31,constrained_many,2021-10-12 16:44:19,47.28.249.119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5804,6433,6441,53,32,"""",31074,survey-likert,32,1305309,0.0-2.0-0.29,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,"{""humanness"":0}",[0],"Cool down in a record-breaking heat wave, without using an air conditioner, fans, washclothes, cold water, a bathtub, ice cubes, ice cream, popsicles, bottled water, or a deep freezer.",rate_humanness,gpt-3,I would go to a store that sells ice cream and ask the owner if I could have some of the ice cream that they are going to throw away because it melted. Then I would take that ice cream and put it in a bowl and put it in the freezer.,31,constrained_many,2021-10-12 16:44:19,47.28.249.119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5805,6434,6442,53,32,"""",40228.59999996424,survey-likert,33,1345540,0.0-2.0-0.30,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,"{""humanness"":0}",[0],"Create a safe landing for a falling skydiver, without using a net, drones, a safety flag, or a parachute.",rate_humanness,gpt-3,I would create a landing zone using a large tarp. I would place the tarp on the ground and build a large mound of sand in the middle. I would make the mound of sand as tall as I could. I would then fill the tarp with air so that it would be able to break the fall of the skydiver.,31,constrained_many,2021-10-12 16:44:19,47.28.249.119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
5806,6435,6443,53,32,"""",37950.89999997616,survey-likert,34,1383492,0.0-2.0-0.31,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,615ddab1e4f013092538b6c5,615eba6a7206985d27058d2c,6165bb4d06043db08654713e,"{""humanness"":0}",[0],"Find out how many sharks live in a cove off a nearby coast, without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board.",rate_humanness,gpt-3,"I would go to the cove and see if anyone is fishing. If they are, I would ask if I could use their fishing rod to catch a shark. Then I would take it back to the lab and test it. If no one is fishing, I would go to the cove and wait until a shark swims by me.",31,constrained_many,2021-10-12 16:44:19,47.28.249.119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
