,id,succeed,constraints,method,gpt_prompt,gpt_res
583,086,False,all,gpt,"There are some items stacked on the table. You can perform either of the following actions:
1. Move the topmost item of a stack to the top of another stack, or
2. Unstack the topmost item of a stack and place it on the table

Given an initial configuration and a set of goal requirements, output a series of actions that satisfies the goal requirements

Initially:
The sketchbook rests on the table.
The sweatshirt is on the sketchbook.
The keyboard is on the sweatshirt.
The accordion is on the keyboard.
There is nothing on the accordion.

Goal:
The keyboard is on the sketchbook.
The sweatshirt rests on the table.
The accordion is on the sweatshirt.
There is nothing on the keyboard.
The sketchbook is on the accordion.

Actions:
Move the accordion onto the table.
Move the keyboard onto the table.
Move the sweatshirt onto the table.
Move the accordion onto the sweatshirt.
Move the sketchbook onto the accordion.
Move the keyboard onto the sketchbook.


Initially:
The accordion rests on the table.
The newspaper is on the accordion.
The saucepan is on the newspaper.
There is nothing on the saucepan.
The peacoat rests on the table.
There is nothing on the peacoat.

Goal:
There is nothing on the newspaper.
The accordion rests on the table.
There is nothing on the saucepan.
The saucepan rests on the table.
The newspaper is on the accordion.
The peacoat rests on the table.
There is nothing on the peacoat.

Actions:
Move the saucepan onto the table.


Initially:
The raincoat rests on the table.
There is nothing on the raincoat.
The hacksaw rests on the table.
There is nothing on the hacksaw.
The saucepan rests on the table.
The mouse pad is on the saucepan.
There is nothing on the mouse pad.

Goal:
The mouse pad rests on the table.
The saucepan rests on the table.
There is nothing on the hacksaw.
The raincoat is on the mouse pad.
The hacksaw is on the raincoat.
There is nothing on the saucepan.

Actions:
Move the mouse pad onto the table.
Move the raincoat onto the mouse pad.
Move the hacksaw onto the raincoat.


Initially:
The tissue box rests on the table.
The tank top is on the tissue box.
The writing pad is on the tank top.
There is nothing on the writing pad.
The dress shirt rests on the table.
There is nothing on the dress shirt.

Goal:
The writing pad is on the tissue box.
The tissue box rests on the table.
The dress shirt rests on the table.
There is nothing on the dress shirt.
The tank top rests on the table.
There is nothing on the writing pad.
There is nothing on the tank top.

Actions:
","Move the tank top onto the table.
Move the writing pad onto the tank top.
Move the dress shirt onto the tank top.
Move the tank top onto the dress shirt.
Move the writing pad onto the dress shirt.


"
584,087,False,all,gpt,"There are some items stacked on the table. You can perform either of the following actions:
1. Move the topmost item of a stack to the top of another stack, or
2. Unstack the topmost item of a stack and place it on the table

Given an initial configuration and a set of goal requirements, output a series of actions that satisfies the goal requirements

Initially:
The sketchbook rests on the table.
The sweatshirt is on the sketchbook.
The keyboard is on the sweatshirt.
The accordion is on the keyboard.
There is nothing on the accordion.

Goal:
The keyboard is on the sketchbook.
The sweatshirt rests on the table.
The accordion is on the sweatshirt.
There is nothing on the keyboard.
The sketchbook is on the accordion.

Actions:
Move the accordion onto the table.
Move the keyboard onto the table.
Move the sweatshirt onto the table.
Move the accordion onto the sweatshirt.
Move the sketchbook onto the accordion.
Move the keyboard onto the sketchbook.


Initially:
The accordion rests on the table.
The newspaper is on the accordion.
The saucepan is on the newspaper.
There is nothing on the saucepan.
The peacoat rests on the table.
There is nothing on the peacoat.

Goal:
There is nothing on the newspaper.
The accordion rests on the table.
There is nothing on the saucepan.
The saucepan rests on the table.
The newspaper is on the accordion.
The peacoat rests on the table.
There is nothing on the peacoat.

Actions:
Move the saucepan onto the table.


Initially:
The raincoat rests on the table.
There is nothing on the raincoat.
The hacksaw rests on the table.
There is nothing on the hacksaw.
The saucepan rests on the table.
The mouse pad is on the saucepan.
There is nothing on the mouse pad.

Goal:
The mouse pad rests on the table.
The saucepan rests on the table.
There is nothing on the hacksaw.
The raincoat is on the mouse pad.
The hacksaw is on the raincoat.
There is nothing on the saucepan.

Actions:
Move the mouse pad onto the table.
Move the raincoat onto the mouse pad.
Move the hacksaw onto the raincoat.


Initially:
The axe rests on the table.
The ukelele is on the axe.
The neck tie is on the ukelele.
There is nothing on the neck tie.
The tissue box rests on the table.
There is nothing on the tissue box.

Goal:
The tissue box rests on the table.
The axe is on the neck tie.
There is nothing on the ukelele.
The neck tie is on the tissue box.
The ukelele rests on the table.
There is nothing on the axe.

Actions:
","Move the neck tie onto the table.
Move the ukelele onto the neck tie.
Move the neck tie onto the ukelele.
Move the neck tie onto the neck tie.


"
585,088,False,all,gpt,"There are some items stacked on the table. You can perform either of the following actions:
1. Move the topmost item of a stack to the top of another stack, or
2. Unstack the topmost item of a stack and place it on the table

Given an initial configuration and a set of goal requirements, output a series of actions that satisfies the goal requirements

Initially:
The sketchbook rests on the table.
The sweatshirt is on the sketchbook.
The keyboard is on the sweatshirt.
The accordion is on the keyboard.
There is nothing on the accordion.

Goal:
The keyboard is on the sketchbook.
The sweatshirt rests on the table.
The accordion is on the sweatshirt.
There is nothing on the keyboard.
The sketchbook is on the accordion.

Actions:
Move the accordion onto the table.
Move the keyboard onto the table.
Move the sweatshirt onto the table.
Move the accordion onto the sweatshirt.
Move the sketchbook onto the accordion.
Move the keyboard onto the sketchbook.


Initially:
The accordion rests on the table.
The newspaper is on the accordion.
The saucepan is on the newspaper.
There is nothing on the saucepan.
The peacoat rests on the table.
There is nothing on the peacoat.

Goal:
There is nothing on the newspaper.
The accordion rests on the table.
There is nothing on the saucepan.
The saucepan rests on the table.
The newspaper is on the accordion.
The peacoat rests on the table.
There is nothing on the peacoat.

Actions:
Move the saucepan onto the table.


Initially:
The raincoat rests on the table.
There is nothing on the raincoat.
The hacksaw rests on the table.
There is nothing on the hacksaw.
The saucepan rests on the table.
The mouse pad is on the saucepan.
There is nothing on the mouse pad.

Goal:
The mouse pad rests on the table.
The saucepan rests on the table.
There is nothing on the hacksaw.
The raincoat is on the mouse pad.
The hacksaw is on the raincoat.
There is nothing on the saucepan.

Actions:
Move the mouse pad onto the table.
Move the raincoat onto the mouse pad.
Move the hacksaw onto the raincoat.


Initially:
The toilet seat rests on the table.
The hacksaw is on the toilet seat.
The letter is on the hacksaw.
The brick is on the letter.
There is nothing on the brick.

Goal:
The letter rests on the table.
There is nothing on the brick.
The toilet seat is on the letter.
The hacksaw rests on the table.
There is nothing on the toilet seat.
The brick is on the hacksaw.

Actions:
","Move the toilet seat onto the table.
Move the letter onto the table.
Move the brick onto the letter.
Move the toilet seat onto the letter.
Move the letter onto the brick.
Move the brick onto the toilet seat.


"
586,089,False,all,gpt,"There are some items stacked on the table. You can perform either of the following actions:
1. Move the topmost item of a stack to the top of another stack, or
2. Unstack the topmost item of a stack and place it on the table

Given an initial configuration and a set of goal requirements, output a series of actions that satisfies the goal requirements

Initially:
The sketchbook rests on the table.
The sweatshirt is on the sketchbook.
The keyboard is on the sweatshirt.
The accordion is on the keyboard.
There is nothing on the accordion.

Goal:
The keyboard is on the sketchbook.
The sweatshirt rests on the table.
The accordion is on the sweatshirt.
There is nothing on the keyboard.
The sketchbook is on the accordion.

Actions:
Move the accordion onto the table.
Move the keyboard onto the table.
Move the sweatshirt onto the table.
Move the accordion onto the sweatshirt.
Move the sketchbook onto the accordion.
Move the keyboard onto the sketchbook.


Initially:
The accordion rests on the table.
The newspaper is on the accordion.
The saucepan is on the newspaper.
There is nothing on the saucepan.
The peacoat rests on the table.
There is nothing on the peacoat.

Goal:
There is nothing on the newspaper.
The accordion rests on the table.
There is nothing on the saucepan.
The saucepan rests on the table.
The newspaper is on the accordion.
The peacoat rests on the table.
There is nothing on the peacoat.

Actions:
Move the saucepan onto the table.


Initially:
The raincoat rests on the table.
There is nothing on the raincoat.
The hacksaw rests on the table.
There is nothing on the hacksaw.
The saucepan rests on the table.
The mouse pad is on the saucepan.
There is nothing on the mouse pad.

Goal:
The mouse pad rests on the table.
The saucepan rests on the table.
There is nothing on the hacksaw.
The raincoat is on the mouse pad.
The hacksaw is on the raincoat.
There is nothing on the saucepan.

Actions:
Move the mouse pad onto the table.
Move the raincoat onto the mouse pad.
Move the hacksaw onto the raincoat.


Initially:
The table tennis paddle rests on the table.
There is nothing on the table tennis paddle.
The pillow rests on the table.
There is nothing on the pillow.
The binder rests on the table.
The diary is on the binder.
There is nothing on the diary.

Goal:
The diary is on the binder.
The pillow is on the table tennis paddle.
The table tennis paddle rests on the table.
There is nothing on the diary.
The binder is on the pillow.

Actions:
","Move the pillow onto the table tennis paddle.
Move the table tennis paddle onto the binder.
Move the binder onto the diary.
Move the pillow onto the binder.
Move the diary onto the binder.


"
587,090,False,all,gpt,"There are some items stacked on the table. You can perform either of the following actions:
1. Move the topmost item of a stack to the top of another stack, or
2. Unstack the topmost item of a stack and place it on the table

Given an initial configuration and a set of goal requirements, output a series of actions that satisfies the goal requirements

Initially:
The sketchbook rests on the table.
The sweatshirt is on the sketchbook.
The keyboard is on the sweatshirt.
The accordion is on the keyboard.
There is nothing on the accordion.

Goal:
The keyboard is on the sketchbook.
The sweatshirt rests on the table.
The accordion is on the sweatshirt.
There is nothing on the keyboard.
The sketchbook is on the accordion.

Actions:
Move the accordion onto the table.
Move the keyboard onto the table.
Move the sweatshirt onto the table.
Move the accordion onto the sweatshirt.
Move the sketchbook onto the accordion.
Move the keyboard onto the sketchbook.


Initially:
The accordion rests on the table.
The newspaper is on the accordion.
The saucepan is on the newspaper.
There is nothing on the saucepan.
The peacoat rests on the table.
There is nothing on the peacoat.

Goal:
There is nothing on the newspaper.
The accordion rests on the table.
There is nothing on the saucepan.
The saucepan rests on the table.
The newspaper is on the accordion.
The peacoat rests on the table.
There is nothing on the peacoat.

Actions:
Move the saucepan onto the table.


Initially:
The raincoat rests on the table.
There is nothing on the raincoat.
The hacksaw rests on the table.
There is nothing on the hacksaw.
The saucepan rests on the table.
The mouse pad is on the saucepan.
There is nothing on the mouse pad.

Goal:
The mouse pad rests on the table.
The saucepan rests on the table.
There is nothing on the hacksaw.
The raincoat is on the mouse pad.
The hacksaw is on the raincoat.
There is nothing on the saucepan.

Actions:
Move the mouse pad onto the table.
Move the raincoat onto the mouse pad.
Move the hacksaw onto the raincoat.


Initially:
The carpet rests on the table.
There is nothing on the carpet.
The bath towel rests on the table.
There is nothing on the bath towel.
The map rests on the table.
The table tennis paddle is on the map.
There is nothing on the table tennis paddle.

Goal:
The map rests on the table.
The bath towel is on the carpet.
The carpet is on the map.
There is nothing on the table tennis paddle.
The table tennis paddle rests on the table.
There is nothing on the bath towel.

Actions:
","Move the table tennis paddle onto the table.
Move the bath towel onto the table.
Move the map onto the table tennis paddle.
Move the bath towel onto the map.
Move the map onto the bath towel.
Move the bath towel onto the map.
Move the map onto the bath towel.
Move the bath towel onto the map.
Move the bath towel onto the map.
Move the bath towel onto the map.
Move the bath towel onto the map.
Move the bath towel onto the map.
Move the bath towel onto the map.
Move the bath towel onto the map.
"
588,091,False,all,gpt,"There are some items stacked on the table. You can perform either of the following actions:
1. Move the topmost item of a stack to the top of another stack, or
2. Unstack the topmost item of a stack and place it on the table

Given an initial configuration and a set of goal requirements, output a series of actions that satisfies the goal requirements

Initially:
The sketchbook rests on the table.
The sweatshirt is on the sketchbook.
The keyboard is on the sweatshirt.
The accordion is on the keyboard.
There is nothing on the accordion.

Goal:
The keyboard is on the sketchbook.
The sweatshirt rests on the table.
The accordion is on the sweatshirt.
There is nothing on the keyboard.
The sketchbook is on the accordion.

Actions:
Move the accordion onto the table.
Move the keyboard onto the table.
Move the sweatshirt onto the table.
Move the accordion onto the sweatshirt.
Move the sketchbook onto the accordion.
Move the keyboard onto the sketchbook.


Initially:
The accordion rests on the table.
The newspaper is on the accordion.
The saucepan is on the newspaper.
There is nothing on the saucepan.
The peacoat rests on the table.
There is nothing on the peacoat.

Goal:
There is nothing on the newspaper.
The accordion rests on the table.
There is nothing on the saucepan.
The saucepan rests on the table.
The newspaper is on the accordion.
The peacoat rests on the table.
There is nothing on the peacoat.

Actions:
Move the saucepan onto the table.


Initially:
The raincoat rests on the table.
There is nothing on the raincoat.
The hacksaw rests on the table.
There is nothing on the hacksaw.
The saucepan rests on the table.
The mouse pad is on the saucepan.
There is nothing on the mouse pad.

Goal:
The mouse pad rests on the table.
The saucepan rests on the table.
There is nothing on the hacksaw.
The raincoat is on the mouse pad.
The hacksaw is on the raincoat.
There is nothing on the saucepan.

Actions:
Move the mouse pad onto the table.
Move the raincoat onto the mouse pad.
Move the hacksaw onto the raincoat.


Initially:
The monkey wrench rests on the table.
There is nothing on the monkey wrench.
The sticky notes rests on the table.
The saucepan is on the sticky notes.
The squash racket is on the saucepan.
There is nothing on the squash racket.

Goal:
There is nothing on the sticky notes.
There is nothing on the saucepan.
The sticky notes rests on the table.
The saucepan is on the monkey wrench.
The squash racket rests on the table.
The monkey wrench is on the squash racket.

Actions:
","Move the squash racket onto the table.
Move the monkey wrench onto the squash racket.
Move the sticky notes onto the squash racket.
Move the squash racket onto the saucepan.
Move the squash racket onto the squash racket.


"
589,092,False,all,gpt,"There are some items stacked on the table. You can perform either of the following actions:
1. Move the topmost item of a stack to the top of another stack, or
2. Unstack the topmost item of a stack and place it on the table

Given an initial configuration and a set of goal requirements, output a series of actions that satisfies the goal requirements

Initially:
The sketchbook rests on the table.
The sweatshirt is on the sketchbook.
The keyboard is on the sweatshirt.
The accordion is on the keyboard.
There is nothing on the accordion.

Goal:
The keyboard is on the sketchbook.
The sweatshirt rests on the table.
The accordion is on the sweatshirt.
There is nothing on the keyboard.
The sketchbook is on the accordion.

Actions:
Move the accordion onto the table.
Move the keyboard onto the table.
Move the sweatshirt onto the table.
Move the accordion onto the sweatshirt.
Move the sketchbook onto the accordion.
Move the keyboard onto the sketchbook.


Initially:
The accordion rests on the table.
The newspaper is on the accordion.
The saucepan is on the newspaper.
There is nothing on the saucepan.
The peacoat rests on the table.
There is nothing on the peacoat.

Goal:
There is nothing on the newspaper.
The accordion rests on the table.
There is nothing on the saucepan.
The saucepan rests on the table.
The newspaper is on the accordion.
The peacoat rests on the table.
There is nothing on the peacoat.

Actions:
Move the saucepan onto the table.


Initially:
The raincoat rests on the table.
There is nothing on the raincoat.
The hacksaw rests on the table.
There is nothing on the hacksaw.
The saucepan rests on the table.
The mouse pad is on the saucepan.
There is nothing on the mouse pad.

Goal:
The mouse pad rests on the table.
The saucepan rests on the table.
There is nothing on the hacksaw.
The raincoat is on the mouse pad.
The hacksaw is on the raincoat.
There is nothing on the saucepan.

Actions:
Move the mouse pad onto the table.
Move the raincoat onto the mouse pad.
Move the hacksaw onto the raincoat.


Initially:
The pamphlet rests on the table.
The table tennis paddle is on the pamphlet.
The chainsaw is on the table tennis paddle.
There is nothing on the chainsaw.
The yoga mat rests on the table.
There is nothing on the yoga mat.

Goal:
There is nothing on the pamphlet.
The pamphlet is on the table tennis paddle.
The yoga mat rests on the table.
There is nothing on the yoga mat.
The table tennis paddle rests on the table.
The chainsaw rests on the table.
There is nothing on the chainsaw.

Actions:
","Move the table tennis paddle onto the table.
Move the yoga mat onto the table.
Move the chainsaw onto the table.
Move the table tennis paddle onto the table.
Move the yoga mat onto the chainsaw.
Move the chainsaw onto the yoga mat.


"
590,093,False,all,gpt,"There are some items stacked on the table. You can perform either of the following actions:
1. Move the topmost item of a stack to the top of another stack, or
2. Unstack the topmost item of a stack and place it on the table

Given an initial configuration and a set of goal requirements, output a series of actions that satisfies the goal requirements

Initially:
The sketchbook rests on the table.
The sweatshirt is on the sketchbook.
The keyboard is on the sweatshirt.
The accordion is on the keyboard.
There is nothing on the accordion.

Goal:
The keyboard is on the sketchbook.
The sweatshirt rests on the table.
The accordion is on the sweatshirt.
There is nothing on the keyboard.
The sketchbook is on the accordion.

Actions:
Move the accordion onto the table.
Move the keyboard onto the table.
Move the sweatshirt onto the table.
Move the accordion onto the sweatshirt.
Move the sketchbook onto the accordion.
Move the keyboard onto the sketchbook.


Initially:
The accordion rests on the table.
The newspaper is on the accordion.
The saucepan is on the newspaper.
There is nothing on the saucepan.
The peacoat rests on the table.
There is nothing on the peacoat.

Goal:
There is nothing on the newspaper.
The accordion rests on the table.
There is nothing on the saucepan.
The saucepan rests on the table.
The newspaper is on the accordion.
The peacoat rests on the table.
There is nothing on the peacoat.

Actions:
Move the saucepan onto the table.


Initially:
The raincoat rests on the table.
There is nothing on the raincoat.
The hacksaw rests on the table.
There is nothing on the hacksaw.
The saucepan rests on the table.
The mouse pad is on the saucepan.
There is nothing on the mouse pad.

Goal:
The mouse pad rests on the table.
The saucepan rests on the table.
There is nothing on the hacksaw.
The raincoat is on the mouse pad.
The hacksaw is on the raincoat.
There is nothing on the saucepan.

Actions:
Move the mouse pad onto the table.
Move the raincoat onto the mouse pad.
Move the hacksaw onto the raincoat.


Initially:
The saucepan rests on the table.
The binder is on the saucepan.
There is nothing on the binder.
The hawaiian shirt rests on the table.
The map is on the hawaiian shirt.
There is nothing on the map.

Goal:
The binder is on the map.
The saucepan rests on the table.
The hawaiian shirt rests on the table.
The map is on the hawaiian shirt.
There is nothing on the saucepan.
There is nothing on the binder.

Actions:
","Move the map onto the table.
Move the binder onto the map.
Move the saucepan onto the binder.
Move the hawaiian shirt onto the map.
Move the map onto the saucepan.
Move the binder onto the saucepan.
Move the hawaiian shirt onto the map.
Move the map onto the saucepan.
Move the binder onto the saucepan.
Move the hawaiian shirt onto the map.
Move the map onto the saucepan.
Move the binder onto the saucepan.
Move the hawaiian shirt onto the map.
"
591,094,False,all,gpt,"There are some items stacked on the table. You can perform either of the following actions:
1. Move the topmost item of a stack to the top of another stack, or
2. Unstack the topmost item of a stack and place it on the table

Given an initial configuration and a set of goal requirements, output a series of actions that satisfies the goal requirements

Initially:
The sketchbook rests on the table.
The sweatshirt is on the sketchbook.
The keyboard is on the sweatshirt.
The accordion is on the keyboard.
There is nothing on the accordion.

Goal:
The keyboard is on the sketchbook.
The sweatshirt rests on the table.
The accordion is on the sweatshirt.
There is nothing on the keyboard.
The sketchbook is on the accordion.

Actions:
Move the accordion onto the table.
Move the keyboard onto the table.
Move the sweatshirt onto the table.
Move the accordion onto the sweatshirt.
Move the sketchbook onto the accordion.
Move the keyboard onto the sketchbook.


Initially:
The accordion rests on the table.
The newspaper is on the accordion.
The saucepan is on the newspaper.
There is nothing on the saucepan.
The peacoat rests on the table.
There is nothing on the peacoat.

Goal:
There is nothing on the newspaper.
The accordion rests on the table.
There is nothing on the saucepan.
The saucepan rests on the table.
The newspaper is on the accordion.
The peacoat rests on the table.
There is nothing on the peacoat.

Actions:
Move the saucepan onto the table.


Initially:
The raincoat rests on the table.
There is nothing on the raincoat.
The hacksaw rests on the table.
There is nothing on the hacksaw.
The saucepan rests on the table.
The mouse pad is on the saucepan.
There is nothing on the mouse pad.

Goal:
The mouse pad rests on the table.
The saucepan rests on the table.
There is nothing on the hacksaw.
The raincoat is on the mouse pad.
The hacksaw is on the raincoat.
There is nothing on the saucepan.

Actions:
Move the mouse pad onto the table.
Move the raincoat onto the mouse pad.
Move the hacksaw onto the raincoat.


Initially:
The envelope rests on the table.
The rug is on the envelope.
The rubbish bin lid is on the rug.
There is nothing on the rubbish bin lid.
The notebook rests on the table.
There is nothing on the notebook.

Goal:
The envelope is on the notebook.
The notebook rests on the table.
The rug is on the rubbish bin lid.
There is nothing on the rug.
There is nothing on the envelope.
The rubbish bin lid rests on the table.

Actions:
","Move the rubbish bin lid onto the table.
Move the notebook onto the rubbish bin lid.
Move the rug onto the rubbish bin lid.
Move the rubbish bin lid onto the notebook.
Move the notebook onto the rug.
Move the rubbish bin lid onto the notebook.


"
592,095,False,all,gpt,"There are some items stacked on the table. You can perform either of the following actions:
1. Move the topmost item of a stack to the top of another stack, or
2. Unstack the topmost item of a stack and place it on the table

Given an initial configuration and a set of goal requirements, output a series of actions that satisfies the goal requirements

Initially:
The sketchbook rests on the table.
The sweatshirt is on the sketchbook.
The keyboard is on the sweatshirt.
The accordion is on the keyboard.
There is nothing on the accordion.

Goal:
The keyboard is on the sketchbook.
The sweatshirt rests on the table.
The accordion is on the sweatshirt.
There is nothing on the keyboard.
The sketchbook is on the accordion.

Actions:
Move the accordion onto the table.
Move the keyboard onto the table.
Move the sweatshirt onto the table.
Move the accordion onto the sweatshirt.
Move the sketchbook onto the accordion.
Move the keyboard onto the sketchbook.


Initially:
The accordion rests on the table.
The newspaper is on the accordion.
The saucepan is on the newspaper.
There is nothing on the saucepan.
The peacoat rests on the table.
There is nothing on the peacoat.

Goal:
There is nothing on the newspaper.
The accordion rests on the table.
There is nothing on the saucepan.
The saucepan rests on the table.
The newspaper is on the accordion.
The peacoat rests on the table.
There is nothing on the peacoat.

Actions:
Move the saucepan onto the table.


Initially:
The raincoat rests on the table.
There is nothing on the raincoat.
The hacksaw rests on the table.
There is nothing on the hacksaw.
The saucepan rests on the table.
The mouse pad is on the saucepan.
There is nothing on the mouse pad.

Goal:
The mouse pad rests on the table.
The saucepan rests on the table.
There is nothing on the hacksaw.
The raincoat is on the mouse pad.
The hacksaw is on the raincoat.
There is nothing on the saucepan.

Actions:
Move the mouse pad onto the table.
Move the raincoat onto the mouse pad.
Move the hacksaw onto the raincoat.


Initially:
The tv remote rests on the table.
There is nothing on the tv remote.
The measuring tape rests on the table.
The hand warmers is on the measuring tape.
The brick is on the hand warmers.
There is nothing on the brick.

Goal:
The tv remote rests on the table.
The measuring tape is on the tv remote.
There is nothing on the brick.
The hand warmers rests on the table.
The brick is on the hand warmers.
There is nothing on the measuring tape.

Actions:
","Move the hand warmers onto the table.
Move the brick onto the hand warmers.
Move the measuring tape onto the brick.
Move the hand warmers onto the measuring tape.
Move the brick onto the hand warmers.
Move the measuring tape onto the brick.
Move the hand warmers onto the measuring tape.
Move the brick onto the hand warmers.
Move the measuring tape onto the brick.
Move the hand warmers onto the measuring tape.
Move the brick onto the hand warmers.
Move the measuring tape onto the brick.
Move the hand warmers onto the measuring tape.
Move the"
593,096,False,all,gpt,"There are some items stacked on the table. You can perform either of the following actions:
1. Move the topmost item of a stack to the top of another stack, or
2. Unstack the topmost item of a stack and place it on the table

Given an initial configuration and a set of goal requirements, output a series of actions that satisfies the goal requirements

Initially:
The sketchbook rests on the table.
The sweatshirt is on the sketchbook.
The keyboard is on the sweatshirt.
The accordion is on the keyboard.
There is nothing on the accordion.

Goal:
The keyboard is on the sketchbook.
The sweatshirt rests on the table.
The accordion is on the sweatshirt.
There is nothing on the keyboard.
The sketchbook is on the accordion.

Actions:
Move the accordion onto the table.
Move the keyboard onto the table.
Move the sweatshirt onto the table.
Move the accordion onto the sweatshirt.
Move the sketchbook onto the accordion.
Move the keyboard onto the sketchbook.


Initially:
The accordion rests on the table.
The newspaper is on the accordion.
The saucepan is on the newspaper.
There is nothing on the saucepan.
The peacoat rests on the table.
There is nothing on the peacoat.

Goal:
There is nothing on the newspaper.
The accordion rests on the table.
There is nothing on the saucepan.
The saucepan rests on the table.
The newspaper is on the accordion.
The peacoat rests on the table.
There is nothing on the peacoat.

Actions:
Move the saucepan onto the table.


Initially:
The raincoat rests on the table.
There is nothing on the raincoat.
The hacksaw rests on the table.
There is nothing on the hacksaw.
The saucepan rests on the table.
The mouse pad is on the saucepan.
There is nothing on the mouse pad.

Goal:
The mouse pad rests on the table.
The saucepan rests on the table.
There is nothing on the hacksaw.
The raincoat is on the mouse pad.
The hacksaw is on the raincoat.
There is nothing on the saucepan.

Actions:
Move the mouse pad onto the table.
Move the raincoat onto the mouse pad.
Move the hacksaw onto the raincoat.


Initially:
The tire rests on the table.
There is nothing on the tire.
The carpet rests on the table.
The triangle is on the carpet.
The binder is on the triangle.
There is nothing on the binder.

Goal:
The binder rests on the table.
There is nothing on the binder.
The triangle is on the tire.
There is nothing on the triangle.
The tire is on the carpet.
The carpet rests on the table.

Actions:
","Move the triangle onto the table.
Move the carpet onto the triangle.
Move the binder onto the triangle.
Move the triangle onto the carpet.
Move the tire onto the binder.
Move the triangle onto the carpet.
Move the binder onto the tire.
Move the triangle onto the carpet.
Move the tire onto the binder.
Move the triangle onto the carpet.
Move the binder onto the tire.
Move the triangle onto the carpet.
Move the tire onto the binder.
Move the triangle onto the carpet.
Move the binder onto the tire.
Move the triangle onto the carpet.
Move the tire onto the binder.
"
594,097,False,all,gpt,"There are some items stacked on the table. You can perform either of the following actions:
1. Move the topmost item of a stack to the top of another stack, or
2. Unstack the topmost item of a stack and place it on the table

Given an initial configuration and a set of goal requirements, output a series of actions that satisfies the goal requirements

Initially:
The sketchbook rests on the table.
The sweatshirt is on the sketchbook.
The keyboard is on the sweatshirt.
The accordion is on the keyboard.
There is nothing on the accordion.

Goal:
The keyboard is on the sketchbook.
The sweatshirt rests on the table.
The accordion is on the sweatshirt.
There is nothing on the keyboard.
The sketchbook is on the accordion.

Actions:
Move the accordion onto the table.
Move the keyboard onto the table.
Move the sweatshirt onto the table.
Move the accordion onto the sweatshirt.
Move the sketchbook onto the accordion.
Move the keyboard onto the sketchbook.


Initially:
The accordion rests on the table.
The newspaper is on the accordion.
The saucepan is on the newspaper.
There is nothing on the saucepan.
The peacoat rests on the table.
There is nothing on the peacoat.

Goal:
There is nothing on the newspaper.
The accordion rests on the table.
There is nothing on the saucepan.
The saucepan rests on the table.
The newspaper is on the accordion.
The peacoat rests on the table.
There is nothing on the peacoat.

Actions:
Move the saucepan onto the table.


Initially:
The raincoat rests on the table.
There is nothing on the raincoat.
The hacksaw rests on the table.
There is nothing on the hacksaw.
The saucepan rests on the table.
The mouse pad is on the saucepan.
There is nothing on the mouse pad.

Goal:
The mouse pad rests on the table.
The saucepan rests on the table.
There is nothing on the hacksaw.
The raincoat is on the mouse pad.
The hacksaw is on the raincoat.
There is nothing on the saucepan.

Actions:
Move the mouse pad onto the table.
Move the raincoat onto the mouse pad.
Move the hacksaw onto the raincoat.


Initially:
The axe rests on the table.
There is nothing on the axe.
The raincoat rests on the table.
The rake is on the raincoat.
The newspaper is on the rake.
There is nothing on the newspaper.

Goal:
The newspaper rests on the table.
There is nothing on the axe.
The axe is on the newspaper.
There is nothing on the raincoat.
The raincoat is on the rake.
The rake rests on the table.

Actions:
","Move the rake onto the table.
Move the newspaper onto the rake.
Move the axe onto the rake.
Move the raincoat onto the rake.
Move the rake onto the axe.
Move the newspaper onto the axe.


"
