,index,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,prompt,task,subj_id,plan,batch_idx,goal_type
6693,6701,58,41,"""",4986,survey-likert,45,733898,95,615eba6a7206985d27058d2c,6165bc9584e6155a526a593f,614f2d5a2e23379febd50141,6165bc9584e6155a526a593f,"{""humanness"":6}",[0],"Bake a cake, without using an oven.",rate_humanness,gpt-3,I would use a microwave to bake a cake.,40,constrained_single
6694,6702,58,41,"""",8119,survey-likert,46,742020,95,615eba6a7206985d27058d2c,6165bc9584e6155a526a593f,614f2d5a2e23379febd50141,6165bc9584e6155a526a593f,"{""humanness"":3}",[0],"Put out a fire that started near the wires from your TV, without using a fire extinguisher.",rate_humanness,gpt-3,I would turn off the power to the TV and the cable box.,40,constrained_single
6695,6703,58,41,"""",16347,survey-likert,47,758374,95,615eba6a7206985d27058d2c,6165bc9584e6155a526a593f,614f2d5a2e23379febd50141,6165bc9584e6155a526a593f,"{""humanness"":6}",[0],"Remove plaque from the teeth of a lion, without using a tranquilizer.",rate_humanness,gpt-3,I would use a toothbrush and toothpaste.,40,constrained_single
6696,6704,58,41,"""",79106,survey-text,48,837492,95,615eba6a7206985d27058d2c,6165bc9584e6155a526a593f,614f2d5a2e23379febd50141,6165bc9584e6155a526a593f,"{""Q0"":""10"",""Q1"":""3"",""Q2"":""no"",""Q3"":""No. ""}","""","""","""","""","""","""",""""
6697,6705,6,54,"[{""page_index"":0,""viewing_time"":14743.800000190735},{""page_index"":1,""viewing_time"":23279.299999713898},{""page_index"":2,""viewing_time"":10671.599999904633},{""page_index"":3,""viewing_time"":21007.900000095367},{""page_index"":4,""viewing_time"":24727.800000190735},{""page_index"":5,""viewing_time"":36399.40000009537},{""page_index"":6,""viewing_time"":3479.8999996185303},{""page_index"":7,""viewing_time"":2479.7000002861023}]",136790.19999980927,instructions,0,136798,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"""","""","""","""","""","""","""",""""
6698,6706,6,54,"""",21448.900000095367,survey-multi-choice,1,158253,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""Q0"":""The plausibility that humans generated language."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""","""",""""
6699,6707,6,54,"[{""page_index"":0,""viewing_time"":2404.5}]",2404.7000002861023,instructions,2,160660,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"""","""","""","""","""","""","""",""""
6700,6708,6,54,"""",30764.89999961853,survey-likert,3,191430,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":1}",[0],"Jump over a six foot tall man, without using a trampoline.",rate_humanness,gpt-3,"I would jump over a small child, then a medium sized dog, then a small child again. I would then build up my strength to be able to jump over a medium sized dog, then a small child, then a medium sized dog, then a small child. I would then build up my strength to be able to jump over a small child, then a medium sized dog, then a small child again. I would then build up my strength to be able to jump over a medium sized dog, then a small child, then a medium sized dog, then a small child. I would then build up my strength to be able to jump over a medium sized dog, then a small child, then a medium sized dog, then a small child. I would then build up my strength to be able to jump over a small child, then a medium sized dog, then a small child again. I would then build up my strength to be able to jump over a medium sized dog, then a small child, then a medium sized dog, then a small child. I would then build up my strength to be able to jump over a small child, then a medium sized dog, then a small child again. I would then build up my strength to be able to jump over a medium sized dog, then a small child, then a medium sized dog, then a small child.",53,constrained_single
6701,6709,6,54,"""",17292.5,survey-likert,4,208725,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":6}",[0],"Make a pair of new shoes, without using leather.",rate_humanness,gpt-3,I would use a shoe mold and some sort of material that is a solid color and a strong material.,53,constrained_single
6702,6710,6,54,"""",13651.800000190735,survey-likert,5,222381,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":6}",[0],"Order food in a restaurant, where you don't speak the native language, without using a translator app.",rate_humanness,gpt-3,"I would first look for a menu that has pictures of the food on it. If there isn't a menu with pictures, I would try to find a waiter that speaks English. I would point to the pictures and try to describe what I want.",53,constrained_single
6703,6711,6,54,"""",8405.099999904633,survey-likert,6,230790,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":5}",[0],"Decorate the world's largest Christmas tree, without using lights.",rate_humanness,gpt-3,I would use a large amount of tinsel and a lot of ornaments.,53,constrained_single
6704,6712,6,54,"""",7404,survey-likert,7,238197,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":5}",[0],"Keep a baby platupyus entertained, without using a ball.",rate_humanness,gpt-3,I would use a stuffed animal or even a toy.,53,constrained_single
6705,6713,6,54,"""",7181.400000095367,survey-likert,8,245381,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":5}",[0],"Paint a fence, without using a paint brush.",rate_humanness,gpt-3,I would use a large roller brush to apply the paint to the fence.,53,constrained_single
6706,6714,6,54,"""",9180.10000038147,survey-likert,9,254565,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":5}",[0],"Escape from inside a locked custodial closet, without using a phone.",rate_humanness,gpt-3,I would look for the key to the door. If I couldn't find it I would call for help.,53,constrained_single
6707,6715,6,54,"""",7636.900000095367,survey-likert,10,262205,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":5}",[0],"Stop your canoe from falling down the waterfall, without using a paddle.",rate_humanness,gpt-3,I would put my arms behind me and brace myself on the sides of the canoe.,53,constrained_single
6708,6716,6,54,"""",19843.89999961853,survey-likert,11,282053,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":2}",[0],"Escape quicksand, without using a branch.",rate_humanness,gpt-3,I would try to get a long stick and slowly move it through the quicksand.,53,constrained_single
6709,6717,6,54,"""",12501.099999904633,survey-likert,12,294558,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":1}",[0],"Take your dog for a walk, without using a leash.",rate_humanness,gpt-3,I would use a small basket and put a treat in it. Then I would put the basket on the ground and let the dog go in and get the treat.,53,constrained_single
6710,6718,6,54,"""",8371.599999904633,survey-likert,13,302934,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":1}",[0],"Get your sofa onto the roof of your house, without using a pulley.",rate_humanness,gpt-3,I would probably just climb up onto the roof and throw the sofa up there.,53,constrained_single
6711,6719,6,54,"""",5525.199999809265,survey-likert,14,308462,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":3}",[0],"Clean the dirty dishes, without using soap.",rate_humanness,gpt-3,I would use bleach to clean the dishes.,53,constrained_single
6712,6720,6,54,"""",6667.900000095367,survey-likert,15,315133,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":4}",[0],"Jump over a six foot tall man, without using a trampoline.",rate_humanness,gpt-3,I would take a running start and jump over him.,53,constrained_single
6713,6721,6,54,"""",16109.199999809265,survey-likert,16,331245,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":1}",[0],"Decorate the world's largest Christmas tree, without using lights.",rate_humanness,gpt-3,"I would use a combination of LED lights and colored lights. I would use a lot of different colors, and I would try to use lights that are in the shape of the item they are supposed to represent. For example, I would use a lot of blue lights to represent the sky.",53,constrained_single
6714,6722,6,54,"""",10355.900000095367,survey-likert,17,341605,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":3}",[0],"Play baseball with your friends, without using a bat.",rate_humanness,gpt-3,I would find a way to get a ball in the air and then hit it with my body. I could use a broomstick or a stick.,53,constrained_single
6715,6723,6,54,"""",7365.299999713898,survey-likert,18,348974,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":4}",[0],"Paint a fence, without using a paint brush.",rate_humanness,gpt-3,I would use a roller to paint the fence.,53,constrained_single
6716,6724,6,54,"""",5412.199999809265,survey-likert,19,354390,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":5}",[0],"Bake a cake, without using an oven.",rate_humanness,gpt-3,"I would use a portable, solar powered oven.",53,constrained_single
6717,6725,6,54,"""",6029.5,survey-likert,20,360422,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":4}",[0],"Paint a fence, without using a paint brush.",rate_humanness,gpt-3,I would use a roller brush to paint the fence.,53,constrained_single
6718,6726,6,54,"""",8443.800000190735,survey-likert,21,368869,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":5}",[0],"Help your local town mayor win re-election, without using billboards.",rate_humanness,gpt-3,I would try to convince the mayor to do more for the community.,53,constrained_single
6719,6727,6,54,"""",16916.799999713898,survey-likert,22,385789,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":3}",[0],"Build a float to dazzle the crowd at the Macy's Day Parade, without using a trailer.",rate_humanness,gpt-3,I would get a big ball and fill it with helium. Then I would get a smaller ball and fill it with helium. I would connect the two balls with a hose and make sure the hose is airtight. Then I would put the smaller ball inside the bigger ball.,53,constrained_single
6720,6728,6,54,"""",9010.799999713898,survey-likert,23,394805,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":4}",[0],"Make a fort underwater, without using an oxygen tank.",rate_humanness,gpt-3,I would go underwater with a snorkel and mask. I would hold my breath and build the fort.,53,constrained_single
6721,6729,6,54,"""",14997.099999904633,survey-likert,24,409806,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":1}",[0],"Stop your canoe from falling down the waterfall, without using a paddle.",rate_humanness,gpt-3,I would grab a rope and tie it to the back of the canoe. Then I would grab a stick and use it to push the rope into the waterfall.,53,constrained_single
6722,6730,6,54,"""",9427.89999961853,survey-likert,25,419238,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":1}",[0],"Decorate the world's largest Christmas tree, without using lights.",rate_humanness,gpt-3,"I would use a tree that is already up to the top of the room, and I would attach streamers to it.",53,constrained_single
6723,6731,6,54,"""",10845.39999961853,survey-likert,26,430086,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":3}",[0],"Protect the deer in your nearby woods during hunting season, without using signs.",rate_humanness,gpt-3,I would buy a red hoodie and go in the woods and hide in the bushes.,53,constrained_single
6724,6732,6,54,"""",6196,survey-likert,27,436285,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":5}",[0],"Fix a flat tire, without using a spare tire.",rate_humanness,gpt-3,I would use a tire plug kit to fix the flat tire.,53,constrained_single
6725,6733,6,54,"""",12701.60000038147,survey-likert,28,448989,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":1}",[0],"Find out how many sharks live in a cove off a nearby coast, without using bait.",rate_humanness,gpt-3,I would go to a store and buy a bunch of fish and a net. Then I would go to the cove and throw the fish into the water and see how many fish I can catch.,53,constrained_single
6726,6734,6,54,"""",12108.099999904633,survey-likert,29,461101,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":1}",[0],"Fix a flat tire, without using a spare tire.",rate_humanness,gpt-3,I would take the flat tire off and put it on the other side of the car. Then I would take the other tire off and put it on the flat side.,53,constrained_single
6727,6735,6,54,"""",12293.099999904633,survey-likert,30,473398,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":2}",[0],"Order food in a restaurant, where you don't speak the native language, without using a translator app.",rate_humanness,gpt-3,"I would look at the pictures and then point to what I want. If I can't find what I want, I would look at the pictures and then write it down and show it to the waiter. I would also look at the pictures and then pronounce the word.",53,constrained_single
6728,6736,6,54,"""",7083.5,survey-likert,31,480486,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":1}",[0],"Get your sofa onto the roof of your house, without using a pulley.",rate_humanness,gpt-3,I would go to the forest and find a tree that has long branches.,53,constrained_single
6729,6737,6,54,"""",12901,survey-likert,32,493390,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":1}",[0],"Clean the dirty dishes, without using soap.",rate_humanness,gpt-3,"I would first try to find out what the dishes are made of. If they are made out of something that can be easily dissolved, I would use that to dissolve the dirt.",53,constrained_single
6730,6738,6,54,"""",11483.599999904633,survey-likert,33,504877,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":4}",[0],"Remove plaque from the teeth of a lion, without using a tranquilizer.",rate_humanness,gpt-3,I would use a toothbrush and toothpaste. I would brush the teeth of the lion and then I would use a mirror and a flashlight to look inside the lion's mouth.,53,constrained_single
6731,6739,6,54,"""",6613.699999809265,survey-likert,34,511493,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":5}",[0],"Bake a cake, without using an oven.",rate_humanness,gpt-3,I would bake the cake in the fireplace.,53,constrained_single
6732,6740,6,54,"""",15571.5,survey-likert,35,527069,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":1}",[0],"Find out how many sharks live in a cove off a nearby coast, without using bait.",rate_humanness,gpt-3,I would use a camera to count the number of sharks in the cove. I would also count the number of sharks that are by the surface of the water. I would also count the number of sharks that are in the water. I would also count the number of sharks that are in the water when I am in the water.,53,constrained_single
6733,6741,6,54,"""",4933.400000095367,survey-likert,36,532006,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":4}",[0],"Paint a fence, without using a paint brush.",rate_humanness,gpt-3,I would use a roller.,53,constrained_single
6734,6742,6,54,"""",6579.60000038147,survey-likert,37,538590,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":1}",[0],"Decorate the world's largest Christmas tree, without using lights.",rate_humanness,gpt-3,I would use the colors red and green. I would also use the colors blue and yellow.,53,constrained_single
6735,6743,6,54,"""",10341.799999713898,survey-likert,38,548934,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":5}",[0],"Escape from inside a locked custodial closet, without using a phone.",rate_humanness,gpt-3,I would start moving things around to find something to use as a tool. If I could find a screwdriver I could use it to open the lock on the door.,53,constrained_single
6736,6744,6,54,"""",11739.599999904633,survey-likert,39,560678,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":4}",[0],"Protect the deer in your nearby woods during hunting season, without using signs.",rate_humanness,gpt-3,"I would build a fence around the woods, but I would make it look like a part of the woods by building it into the trees. Then I would put deer decoys in the woods that would look like real deer.",53,constrained_single
6737,6745,6,54,"""",11357.300000190735,survey-likert,40,572037,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":2}",[0],"Steal the championship trophy from behind your school's award case, without using a hammer.",rate_humanness,gpt-3,I would try to break the case by using my shoulder to break the glass.,53,constrained_single
6738,6746,6,54,"""",7690.900000095367,survey-likert,41,579733,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":4}",[0],"Paint a fence, without using a paint brush.",rate_humanness,gpt-3,I would use a device that could spray paint. I would also use a roller to cover the fence because it would be faster.,53,constrained_single
6739,6747,6,54,"""",5925.900000095367,survey-likert,42,585662,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":5}",[0],"Stop your canoe from falling down the waterfall, without using a paddle.",rate_humanness,gpt-3,I would use my body to stop the boat from going over the waterfall.,53,constrained_single
6740,6748,6,54,"""",10035.400000095367,survey-likert,43,595702,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":4}",[0],"Put out a fire that started near the wires from your TV, without using a fire extinguisher.",rate_humanness,gpt-3,"I would use a water source that was close by, like a sink or a bucket, and pour some on the fire.",53,constrained_single
6741,6749,6,54,"""",8268.900000095367,survey-likert,44,603974,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":3}",[0],"Find out how many sharks live in a cove off a nearby coast, without using bait.",rate_humanness,gpt-3,"I would get a boat and take a sample of water from the cove, then get a lab to test the water.",53,constrained_single
6742,6750,6,54,"""",5938.800000190735,survey-likert,45,609918,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":5}",[0],"Put out a fire that started near the wires from your TV, without using a fire extinguisher.",rate_humanness,gpt-3,"I would grab a blanket and cover the wires, so the fire would go out.",53,constrained_single
6743,6751,6,54,"""",9517.199999809265,survey-likert,46,619438,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":3}",[0],"Keep the plants in your garden alive, without using water.",rate_humanness,gpt-3,I would build a water wheel that would pump water up to the garden.,53,constrained_single
6744,6752,6,54,"""",5659.599999904633,survey-likert,47,625102,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""humanness"":4}",[0],"Paint a fence, without using a paint brush.",rate_humanness,gpt-3,I would use a roller to paint the fence.,53,constrained_single
6745,6753,6,54,"""",41433.59999990463,survey-text,48,666544,100,615eba6a7206985d27058d2c,616088e67ac31abfa83024a9,6150d859a8b12823513bb725,616088e67ac31abfa83024a9,"{""Q0"":""YES"",""Q1"":""5"",""Q2"":""Sort of"",""Q3"":""Not really.""}","""","""","""","""","""","""",""""
6746,6754,60,47,"[{""page_index"":0,""viewing_time"":583481.5},{""page_index"":1,""viewing_time"":1261.3999999985099},{""page_index"":2,""viewing_time"":768.1000000014901},{""page_index"":3,""viewing_time"":1048.3999999985099},{""page_index"":4,""viewing_time"":695.7000000029802},{""page_index"":5,""viewing_time"":968},{""page_index"":6,""viewing_time"":1280},{""page_index"":7,""viewing_time"":800}]",590304.6000000015,instructions,0,590334,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"""","""","""","""","""","""","""",""""
6747,6755,60,47,"""",4267.70000000298,survey-multi-choice,1,594614,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"{""Q0"":""The plausibility that humans generated language."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""","""",""""
6748,6756,60,47,"[{""page_index"":0,""viewing_time"":956.1000000014901}]",956.7999999970198,instructions,2,595573,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"""","""","""","""","""","""","""",""""
6749,6757,60,47,"""",4916.89999999851,survey-likert,3,600494,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"{""humanness"":4}",[0],"Find out how many sharks live in a cove off a nearby coast, without using bait.",rate_humanness,gpt-3,I would go to the cove at night to observe the sharks. I would count the number of sharks I see. I would then go back to the cove during the day and count the number of sharks I see again. I would then divide the number of sharks I see at night by the number of sharks I see during the day.,46,constrained_single
6750,6758,60,47,"""",10183.89999999851,survey-likert,4,610685,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"{""humanness"":4}",[0],"Keep the plants in your garden alive, without using water.",rate_humanness,gpt-3,I would water the plants every other day.,46,constrained_single
6751,6759,60,47,"""",2297.89999999851,survey-likert,5,612990,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"{""humanness"":4}",[0],"Remove plaque from the teeth of a lion, without using a tranquilizer.",rate_humanness,gpt-3,I would use a toothbrush and toothpaste.,46,constrained_single
6752,6760,60,47,"""",2123.10000000149,survey-likert,6,615117,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"{""humanness"":5}",[0],"Take your dog for a walk, without using a leash.",rate_humanness,gpt-3,I would find a way to make the dog follow me without a leash. I would try to get the dog to follow me by using treats and toys.,46,constrained_single
6753,6761,60,47,"""",3341.39999999851,survey-likert,7,618461,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"{""humanness"":4}",[0],"Order food in a restaurant, where you don't speak the native language, without using a translator app.",rate_humanness,gpt-3,I would use a translator app.,46,constrained_single
6754,6762,60,47,"""",2174.10000000149,survey-likert,8,620638,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"{""humanness"":5}",[0],"Keep a baby platupyus entertained, without using a ball.",rate_humanness,gpt-3,I would get a bunch of different sized balls and put them in a box. Then I would put the box on the floor and put the platupyus in the box with the balls.,46,constrained_single
6755,6763,60,47,"""",3625.39999999851,survey-likert,9,624270,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"{""humanness"":4}",[0],"Escape from inside a locked custodial closet, without using a phone.",rate_humanness,gpt-3,I would try to find a way to get my hands on a key or a lockpick. I would try to open the door by using a credit card or something similar to slide the door open. I would try to find a window to climb out of.,46,constrained_single
6756,6764,60,47,"""",2500.10000000149,survey-likert,10,626773,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"{""humanness"":5}",[0],"Jump over a six foot tall man, without using a trampoline.",rate_humanness,gpt-3,I would try to jump over a six foot tall man without a trampoline. I would have to jump from a standing position. I would have to jump high enough to clear the man.,46,constrained_single
6757,6765,60,47,"""",2297.9000000059605,survey-likert,11,629077,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"{""humanness"":4}",[0],"Order food in a restaurant, where you don't speak the native language, without using a translator app.",rate_humanness,gpt-3,I would go to a restaurant that I have been to before so I know what the menu is. I would then try to learn a few basic words in the language of the country I am visiting. I would then look at the menu and figure out what I want to order. I would then point to the item on the menu and say the name of the food in the language of the country I am visiting.,46,constrained_single
6758,6766,60,47,"""",2573.60000000149,survey-likert,12,631653,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"{""humanness"":5}",[0],"Stop your canoe from falling down the waterfall, without using a paddle.",rate_humanness,gpt-3,I would tie a rope to the front of the canoe and attach it to a tree on the shore. Then I would use a stick to push the canoe forward.,46,constrained_single
6759,6767,60,47,"""",21501.59999999404,survey-likert,13,653158,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"{""humanness"":4}",[0],"Build a float to dazzle the crowd at the Macy's Day Parade, without using a trailer.",rate_humanness,gpt-3,I would use a bamboo frame to support the float. Then I would cover the frame with colored cloths.,46,constrained_single
6760,6768,60,47,"""",2533.8000000044703,survey-likert,14,655701,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"{""humanness"":5}",[0],"Make a fort underwater, without using an oxygen tank.",rate_humanness,gpt-3,I would build a raft out of plastic bottles and then build a fort out of sticks and leaves.,46,constrained_single
6761,6769,60,47,"""",24124.10000000149,survey-likert,15,679829,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"{""humanness"":5}",[0],"Take your dog for a walk, without using a leash.",rate_humanness,gpt-3,I would take my dog on a walk to the dog park. I would also take my dog to the river and let them swim.,46,constrained_single
6762,6770,60,47,"""",18048.79999999702,survey-likert,16,697885,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"{""humanness"":5}",[0],"Help your local town mayor win re-election, without using billboards.",rate_humanness,gpt-3,I would create a music video that had a catchy tune and a dance that people would be able to learn. I would have the music video played on the radio and have the song on the radio for a while so that people would be familiar with it. Then I would have the music video played on the local news and have the song played on the local news. I would then have the music video played on the local news and have the song played on the local news. I would then have the music video played on the local news and have the song played on the local news. I would then have the music video played on the local news and have the song played on the local news. I would then have the music video played on the local news and have the song played on the local news. I would then have the music video played on the local news and have the song played on the local news. I would then have the music video played on the local news and have the song played on the local news. I would then have the music video played on the local news and have the song played on the local news. I would then have the music video played on the local news and have the song played on the local news. I would then have the music video played on the local news and have the song played on the local news. I would then have the music video played on the local news and have the song played on the local news.,46,constrained_single
6763,6771,60,47,"""",1190701.5,survey-likert,17,1888591,105,615eba6a7206985d27058d2c,6165bb3b577cbfac46536f7b,6155b711d1bf0996da045b2b,6165bb3b577cbfac46536f7b,"{""humanness"":4}",[0],"Find out how many sharks live in a cove off a nearby coast, without using bait.",rate_humanness,gpt-3,"I would use a drone to fly over the cove, and count the number of sharks.",46,constrained_single
