,goal,plan,id,goal_type
662,"Goal: Find out how many sharks live in a cove off a nearby coast, without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board.","""I could ask the people who live there to count them when they see them. or I could set out nets to capture them. It doesn't say the sharks have to be alive.""",human,constrained_many
663,"Goal: Find out how many sharks live in a cove off a nearby coast, without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board.","""Use a drone at different times of day to track the sharks.""",human,constrained_many
664,"Goal: Find out how many sharks live in a cove off a nearby coast, without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board.","""use a team in a helicopter to fly over the cove and monitor shark activity. measure size and type of shark.""",human,constrained_many
665,"Goal: Find out how many sharks live in a cove off a nearby coast, without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board.","""Get on a large boat. make sure you have scuba gear , a shark cage and a good crew. Go of the coastline in said shark cage and observe what is happening.""",human,constrained_many
666,"Goal: Find out how many sharks live in a cove off a nearby coast, without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board.","""Hire a marine biologist and use their expertise to create a device that a shark will interact with while counting the number of interactions.""",human,constrained_many
667,"Goal: Find out how many sharks live in a cove off a nearby coast, without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board.","""The plan is to find this out or how I would go about finding this out? If the latter, I would research experts on sharks, phone them up, and talk to them about this problem. If it is possible to do, it's likely they could give me hints either on how to do it or who to contact to ask more.""",human,constrained_many
668,"Goal: Find out how many sharks live in a cove off a nearby coast, without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board.","""I would say that to accomplish such a task, you would need to use airplanes and scuba gear. Most sharks you would be able to see from the surface in an area such as a cove, where the water will be a little more shallow, so an airplane should do just fine. On the other hand, that may not be the case, so using a boat and divers a little further off the cost to get a good look from a ground perspective would be helpful as well. You could also at some point start geo-tagging sharks to get an accurate assessment of how many there may actually be.""",human,constrained_many
669,"Goal: Find out how many sharks live in a cove off a nearby coast, without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board.","""You could collect the water and test for shark DNA. If that is not accurate enough you could guess based off of the amount of sharks spotted in that area.""",human,constrained_many
670,"Goal: Fix a flat tire, without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge.","""Fix-a-flat is something everybody should always have in their trunk and it is for situations like this. Any type of temporary tire sealant or AAA is about your only way out of this one.""",human,constrained_many
671,"Goal: Fix a flat tire, without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge.","""You could use a bike pump to blow up the tire and hope for the best.""",human,constrained_many
672,"Goal: Fix a flat tire, without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge.","""Completely fix it? I don't see how that's possible. Temporally if the flat isn't that bad, we could just fill it with air and drive, refilling as necessary.""",human,constrained_many
673,"Goal: Fix a flat tire, without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge.","""I would use a screw driver and attempt to remove the tire .""",human,constrained_many
674,"Goal: Fix a flat tire, without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge.","""Use a hand held blow torch. Find a friend who is really strong and have them lift up the side that has the flat. Carefully heat up some extra rubber, and insert in the hole in the flat. Inflate as soon as possible.""",human,constrained_many
675,"Goal: Fix a flat tire, without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge.","""I would use a pump and seal the hole until I could get it replaced.""",human,constrained_many
676,"Goal: Fix a flat tire, without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge.","""I will air up the tire.""",human,constrained_many
677,"Goal: Fix a flat tire, without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge.","""doesn't say it's a car tire - I can fix a flat tire bike just by replacing the tube and using a hand pump - it's very easy!.""",human,constrained_many
678,"Goal: Fix a flat tire, without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge.","""I have no idea. If it is a long term fix I would take it in to a friend who maybe knows more about fixing cars than I do. If it is a short term fix, honestly I would call my parents and ask to be picked up. I would probably grab duct tape or some sort of glue to glue the hole. Then I would use one of those machines that pushes air back into the tire to pump it to a level that will at least allow me to travel to wherever I need to be.""",human,constrained_many
679,"Goal: Fix a flat tire, without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge.","""I would replace the tire with something else that could be a quick replacement so that I'd be able to push the car home. After that, I'd buy a new car.""",human,constrained_many
680,"Goal: Get your sofa onto the roof of your house, without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane.","""You could gather up some strong friends. Have some get on the roof and others stand on the ground and lift it up to the ones on the roof.""",human,constrained_many
681,"Goal: Get your sofa onto the roof of your house, without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane.","""I will build a large wooden ramp with steps on the side of the ramp on the side of my house with platforms to rest the couch on every 5 feet. I will then Gather a few friends to help me Push the couch up the ramp. Three of us will start the bottom of the ramp push it up to the first platform while one guy is already on top of the first platform to help get the couch on top of it. Next we will do the same concept on the first platform up to the second platform. From the second platform we can Just lift the couch up and place it on top of the roof.""",human,constrained_many
682,"Goal: Get your sofa onto the roof of your house, without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane.","""My plan is to park my car next to the roof and jump from the car onto the roof. Honestly, I have done this before. I put my SUV next to the roof and I was able to successfully reach the roof of my house.""",human,constrained_many
683,"Goal: Get your sofa onto the roof of your house, without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane.","""This would need quite a few people I think because a sofa is heavy. Wrap the sofa in fabric tarps and tie it all up with a rope. Then tie more ropes to it to help pull it up onto the roof. Have at least 3 strong men to pull it up, but more people would make it even easier, like 6 or 7. Have people standing on the ground helping to lift it up as well. Or make a big ramp or stairs out of wood and carry it up that way using multiple people.""",human,constrained_many
684,"Goal: Get your sofa onto the roof of your house, without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane.","""A few days before you move the sofa onto the roof, gather a group of two to three people who will be willing to help you that day. Also, obtain a strong, sturdy rope. On the day of putting the sofa on the roof, tie the rope around the sofa. Have three of the people on the roof pulling the sofa up onto the roof and you and/or someone else monitoring from the ground.""",human,constrained_many
685,"Goal: Get your sofa onto the roof of your house, without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane.","""What you're going to have to do is get 3 to 4 very strong men together. One will have to stand on the ground and guide the couch upwards towards the roof while another helps from the ground. The other two will be on the roof pulling up the couch slowly. One will pull up the couch while the other steadys the other pulling up the couch, and makes sure the couch comes up slowly and steady.""",human,constrained_many
686,"Goal: Get your sofa onto the roof of your house, without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane.","""I would build a ramp with supporting beams underneath. Once the ramp is built, I would be able to push it up onto the roof.""",human,constrained_many
687,"Goal: Get your sofa onto the roof of your house, without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane.","""I would call all of my strongest friends to come help me move it out of my house. Then buy a large ramp or pile up cinder blocks to get the latter up with the help of the other people.""",human,constrained_many
688,"Goal: Get your sofa onto the roof of your house, without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane.","""1) Cut sofa in half or even quarters if necessary. . 2) Get some big guys or movers. . 3) Have them climb on roof and just carry or throw the sofa parts up. . 4) Sew or tape your sofa back together.""",human,constrained_many
689,"Goal: Get your sofa onto the roof of your house, without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane.","""I will use 5 strong men to bring my sofa to the attic where I have a window that has roof top access .""",human,constrained_many
690,"Goal: Help your local town mayor win re-election, without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones.","""You could go door to door and tell people all the good things about re-electing the mayor.""",human,constrained_many
691,"Goal: Help your local town mayor win re-election, without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones.","""I will wrap my car with the town mayors face and slogan. I will also just use word of mouth and tell everyone I know to tell everyone they know.""",human,constrained_many
692,"Goal: Help your local town mayor win re-election, without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones.","""You would have to go door to door and speak to people about your local town mayor in person.""",human,constrained_many
693,"Goal: Help your local town mayor win re-election, without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones.","""I will organize a team to go into neighborhoods knocking on the door of every person in the neighborhoods. We will explain in person to every single person we can find who our mayor is and why you should vote for him. We will go from neighborhood to neighborhood one after another until we have hit every house in the city. We will also mark down houses that did not answer and have people come back on another day/time to try and catch them when they might be available.""",human,constrained_many
694,"Goal: Help your local town mayor win re-election, without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones.","""The best way to help someone win re-election without the use of marketing is through word-of-mouth. I would encourage my town mayor to volunteer in person for many local charities: especially charities that have a very public-facing image. Running in local 5ks for charity, helping build houses or shelters for the homeless or underprivileged, and volunteering at animal shelters are a few very public charities that would help boost my incumbent's image. Without the use of marketing, let the people of the town market the mayor themselves by photographing and sharing his/her good deeds.""",human,constrained_many
695,"Goal: Help your local town mayor win re-election, without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones.","""I would prepare a  30-second pitch that includes all of the things the mayor has done within their last term to help better the community. I would share this with other volunteers and encourage them to go door-to-door in neighborhoods and to community events to talk to other attendees. We would all be prepared to continue the conversation by answering questions and addressing concerns to promote the current mayor.""",human,constrained_many
696,"Goal: Help your local town mayor win re-election, without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones.","""I would go door to door and leave a cake for every person down the block. It will contain a message written in frosting to vote for local town mayor. The cake should be small and frosted in white.""",human,constrained_many
697,"Goal: Help your local town mayor win re-election, without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones.","""I would go around taking down other peoples signs. I would try to disrupt the other peoples campaigns as much as possible so they can not get the word out.""",human,constrained_many
698,"Goal: Help your local town mayor win re-election, without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones.","""Gather supporters of the town mayor. Have these supporters go door to door and explain how the mayor's actions impacted their lives and why the mayor is the best choice for the town.""",human,constrained_many
699,"Goal: Help your local town mayor win re-election, without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones.","""This seems like it would be very difficult, and I think the best solution would be to use a more person to person approach. Have the mayor go door to door and meet people of the town, answer their questions, and talk about his plans if he is re-elected. He could also go to busy public spaces like parks or malls and set up a podium and talk to crowds there. As people naturally pass by they would hear him speaking and could chose wether or not to listen and participate by asking questions.""",human,constrained_many
700,"Goal: Jump over a six foot tall man, without using a trampoline or a deep hole.","""Ask the man to lay on his side or back. Then jump over him.""",human,constrained_many
701,"Goal: Jump over a six foot tall man, without using a trampoline or a deep hole.","""To jump over a six foot tall man, you should both fly to the moon. There is less gravity on the moon, so you should be able to simply run and vault over your lofty partner with no trouble.""",human,constrained_many
702,"Goal: Jump over a six foot tall man, without using a trampoline or a deep hole.","""Have the six foot tall man lay or sit on the ground, and then be able to easily jump over him.""",human,constrained_many
703,"Goal: Jump over a six foot tall man, without using a trampoline or a deep hole.","""First, I need to get a running start. I'd back up about 20 feet before sprinting. Once I was about two feet away,  would launch myself with my dominant foot and spread my legs to clear over the man's head without hitting him.""",human,constrained_many
704,"Goal: Jump over a six foot tall man, without using a trampoline or a deep hole.","""Set up ramps on both sides of the tall man. Using a bike, hit the ramp as fast as possible and jump over the man and onto the opposite ramp.""",human,constrained_many
705,"Goal: Jump over a six foot tall man, without using a trampoline or a deep hole.","""Have him lie on the ground and then take a small hop over him.  The instructions didn't say the jump needs to be over his full height.""",human,constrained_many
706,"Goal: Jump over a six foot tall man, without using a trampoline or a deep hole.","""Get a jet pack and put it on and it will help actually fly over the six foot man.""",human,constrained_many
707,"Goal: Jump over a six foot tall man, without using a trampoline or a deep hole.","""Improving my vertical jump with exercises focused on strengthening my legs (namely the thighs, shins, and ankles), improving my core strength, and improving my flexibility would be key in being able to accomplish this goal. I would need to commit to rigorous training and exercises such as burpees or squat jumps along with training to gradually jump higher onto objects from the ground.""",human,constrained_many
708,"Goal: Jump over a six foot tall man, without using a trampoline or a deep hole.","""Attach long springs to your shoes and then jump really high.""",human,constrained_many
709,"Goal: Jump over a six foot tall man, without using a trampoline or a deep hole.","""Easy. So what you're going to do is, go to the gym and only train legs. Once you get a great vertical jump, it will not be difficult to jump over a 6 foot tall man. Just make sure to have ample space and spread your legs for clearance.""",human,constrained_many
710,"Goal: Keep a baby platupyus entertained, without using a ball, an aquarium, plastic fish, or a clown.","""You can keep the baby platypus entertained by having it run around and chase you. You could also bring another toy for it to play with. You could also swim with it in a nearby pond or backyard pool.""",human,constrained_many
711,"Goal: Keep a baby platupyus entertained, without using a ball, an aquarium, plastic fish, or a clown.","""I would try to come up with an object that has lights inside of it. Every time it touches one of the lights, it will change color. It would keep going and keep the baby entertained.""",human,constrained_many
712,"Goal: Keep a baby platupyus entertained, without using a ball, an aquarium, plastic fish, or a clown.","""I would try to get the platypus to chase me or if it preferred I would chase it. This of course assumes it likes to run like dogs do. If that failed maybe a round of peek a boo as a back up.""",human,constrained_many
713,"Goal: Keep a baby platupyus entertained, without using a ball, an aquarium, plastic fish, or a clown.","""Find out what a platypus eats and use that to play some games with the little one.""",human,constrained_many
714,"Goal: Keep a baby platupyus entertained, without using a ball, an aquarium, plastic fish, or a clown.","""My plan to keep a baby platypus entertained without any of the above criteria would be to involve food. Providing treats is a good way to keep any animals attention. If you are looking for a cognitive approach, you could create obstacles using food in order to have the platypus stay more engaged.""",human,constrained_many
715,"Goal: Keep a baby platupyus entertained, without using a ball, an aquarium, plastic fish, or a clown.","""You can put the platypus in a room with a television and turn on cartoons or the animal network to see what it prefers or whether it is even interested in the television at all.  Most baby toys would be safe for a platypus, and colorful to catch its eye, if it can see in the colors you choose, although you will have to be careful not to have any spherical toys to make sure they do not count as a ball.  Moving objects would especially grab the platypus' attention, like wind-up toys or a mobile.  If the platypus is still distracted or bored, other baby platypuses can be brought in which should definitely grab its attention.""",human,constrained_many
716,"Goal: Keep a baby platupyus entertained, without using a ball, an aquarium, plastic fish, or a clown.","""I would build a maze out of safe materials. I would also involve a body of water in the maze and treats as positive reinforcements.""",human,constrained_many
717,"Goal: Keep a baby platupyus entertained, without using a ball, an aquarium, plastic fish, or a clown.","""Place it in a small pool and swim with it, or splash some water around it with your hand.""",human,constrained_many
718,"Goal: Keep a baby platupyus entertained, without using a ball, an aquarium, plastic fish, or a clown.","""To keep a baby platupyus entertained, I would probably find a leash and give it a walk around a park or even in Walmart. We would laugh at the customers we see if they were wearing funny clothing. Some may even approach us and ask about the platupyus. I'd lie and say it's my service animal. I would let people pet the platupyus if they would like. This would be a good way to kill a few hours and would probably be entertaining for me and the aquatic mammal.""",human,constrained_many
719,"Goal: Keep a baby platupyus entertained, without using a ball, an aquarium, plastic fish, or a clown.","""I know nothing about the platupyus, but maybe try chasing it around like a dog. see if it gets excited?.""",human,constrained_many
720,"Goal: Keep the plants in your garden alive, without using water, sun, a notebook, herbicides, or an umbrella.","""Without the sun? That's easy—UV lights. But without water? That seems impossible, unless rainwater is allowed. As far as I know, no living thing can survive without water.""",human,constrained_many
721,"Goal: Keep the plants in your garden alive, without using water, sun, a notebook, herbicides, or an umbrella.","""I would need to build a hydroponic enclosure, but I'm actually not sure if that will work without natural light and water. I think the only plants this might work for would be mushrooms? which don't need light? this one seems hard!.""",human,constrained_many
722,"Goal: Keep the plants in your garden alive, without using water, sun, a notebook, herbicides, or an umbrella.","""I would buy a vitamin D lamp to mimic the attributes of the sun. Soil and fertilizer can be substituted using left over vegetables or compostables. Watermelon, tomatoes or other water heavy fruit could also provide enough moisture for the plant. To prevent herbicides, you can use vinegar.""",human,constrained_many
723,"Goal: Keep the plants in your garden alive, without using water, sun, a notebook, herbicides, or an umbrella.","""I would put a thin layer of plastic over the plants and let it be a natural green house and if needed use a lamp.""",human,constrained_many
724,"Goal: Keep the plants in your garden alive, without using water, sun, a notebook, herbicides, or an umbrella.","""Make your own home-made hydroponic growing system.""",human,constrained_many
725,"Goal: Keep the plants in your garden alive, without using water, sun, a notebook, herbicides, or an umbrella.","""I would use leftover fruits and eggshells and leave them around the garden so help keep them fed.""",human,constrained_many
726,"Goal: Keep the plants in your garden alive, without using water, sun, a notebook, herbicides, or an umbrella.","""You would have to use a lot of fresh, constantly changed fertilizer along with artificial UV lighting indoors on a schedule in order to pull this off.""",human,constrained_many
727,"Goal: Keep the plants in your garden alive, without using water, sun, a notebook, herbicides, or an umbrella.","""You can use artificial light to grow the plants. However this will only last 2-3 weeks before the plants need water.""",human,constrained_many
728,"Goal: Keep the plants in your garden alive, without using water, sun, a notebook, herbicides, or an umbrella.","""I don't believe that there is any way to keep plants alive long-term without water and sunlight. I have low maintenance plants but even they require occasional water.""",human,constrained_many
729,"Goal: Keep the plants in your garden alive, without using water, sun, a notebook, herbicides, or an umbrella.","""I would build a mini greenhouse around the garden and install it with lights, use natural fertilizers (like banana peels or compost), and then collect rainwater.""",human,constrained_many
730,"Goal: Make a fort underwater, without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer.","""It doesn't say how big the fort needs to be or how deep the water. So I would use lego or other kids building blocks in a bathtub - it would still be submerged!.""",human,constrained_many
731,"Goal: Make a fort underwater, without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer.","""To make a fort underwater you could start with a fort above water that is sealed so no water can get in. You then surround the fort with water. There will be a tube from the fort to the top of the water so you can breath.""",human,constrained_many
732,"Goal: Make a fort underwater, without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer.","""Use rocks to build a fort. They could use a swim suit to protect the person.""",human,constrained_many
733,"Goal: Make a fort underwater, without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer.","""Firstly, you would need to pre-make the structure close to the coast before launching it underwater. Then fly it out via helicopter where it needs to be. To construct such an underwater base, you would need a lot of direct ventilation from the air above if there is no artificial air source. You would need powerful fans along long tubes going from the base to the surface of the water to move air in and out of the structure.""",human,constrained_many
734,"Goal: Make a fort underwater, without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer.","""How are any of these goals possible? Well if it is not meant to be a solidly constructed building, we could make a kind of temp structure just by diving with the materials. People highly skilled in diving can hold their breath for several minutes, so it seems like it should be possible, as long as the location of the fort isn't too far underwater.""",human,constrained_many
735,"Goal: Make a fort underwater, without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer.","""The easiest way to do this would be to build a fort on land that can survive the drop and conditions in water. Depending on how big the fort is, you can either break it into sections and assemble in the water, or use a boat to drop the fort into the water. Since it is easier to lift heavy objects in water there may be some leniency in constructing the fort. This would also depend on how deep underwater the fort must be.""",human,constrained_many
736,"Goal: Make a fort underwater, without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer.","""I would use a plastic bubble and put a pipe through it to reach above the water.""",human,constrained_many
737,"Goal: Make a fort underwater, without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer.","""make a plan in advance, using a stick and the sand. Also learning some breathing techniques would help. Gather local materials and go in with a game plan.""",human,constrained_many
738,"Goal: Make a fort underwater, without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer.","""I would make my fort underwater and then use pvc pipe that emerges above the water so that I can get oxygen when I need it.""",human,constrained_many
739,"Goal: Make a fort underwater, without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer.","""make an airtight container on dry land and drop it in to the ocean. connect it to a tunnel built down into the water.""",human,constrained_many
740,"Goal: Make a pair of new shoes, without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler.","""Get two large leaves to act as the sole of your new shoes. If the leaves are too big for your feet, trim them by tearing the leaves. Get a few thinner, longer leaves to secure the leaves to the bottom of your feet by wrapping the thinner leaves around your foot with the bigger leaves on the soles of your feet.""",human,constrained_many
741,"Goal: Make a pair of new shoes, without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler.","""I take two old medium sized paper back books. I cut out a few pages so they aren't crazy thick. I then duck tape them to my feet and walk on them as shoes.""",human,constrained_many
742,"Goal: Make a pair of new shoes, without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler.","""You could make a pair of shoes using two small cardboard boxes and some tape.""",human,constrained_many
743,"Goal: Make a pair of new shoes, without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler.","""I would definitely use a 3d pen for this. I would draw out the way I want the shoes to look. In my imagination, the easiest shoe to build would be a flip flop. I would just connect plastic strings together until I achive the look with the 3D pen.""",human,constrained_many
744,"Goal: Make a pair of new shoes, without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler.","""I could use a material that I have available such as plastic bags or cardboard. I could use them to make laces or straps kind of similar to a flip flop.""",human,constrained_many
745,"Goal: Make a pair of new shoes, without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler.","""I would make the soles of my shoes by layering cork. I would use a pair of shoes that I already own as a blueprint for size and shape. Once the soles are thick enough, I would add a layer of woven plastic to the bottom to prevent water from entering the cork and to provide some traction. I would use a plant with long leaves and braid them to increase their durability. After letting the braids dry out, I would attach them to the soles that I had made previously to keep the shoes on my feet.""",human,constrained_many
746,"Goal: Make a pair of new shoes, without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler.","""You would have to use cardboard and make you a simple pair of slippers out of that. Fold the cardboard around to make slippers and glue the cardboard down.""",human,constrained_many
747,"Goal: Make a pair of new shoes, without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler.","""use scissors to cut a sole out of rubber material the width and length of you foot.  cut a sock in a straight line from the top front of the ankle to the toe and lay flat over the rubber. Sew the sock into the rubber to create a footbed and cut off the excess.  Using rubber lacing, weave a strap that is long enough for to cross the shoe at the base of the toes and again at the thickest point of the foot when in the shoe.  Sew these straps into the rubber base.   .""",human,constrained_many
748,"Goal: Make a pair of new shoes, without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler.","""My plan to reach my goal is to take other materials such as cardboard and soft plastic to create the shoe. I will build it around my foot for reference.""",human,constrained_many
749,"Goal: Make a pair of new shoes, without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler.","""The Dutch and Japanese have been wearing wooden shoes for centuries. A cobbler isn't necessary to make a satisfactory pair of shoes when carpenters and whittlers are also available. Cork is a soft material made from the bark of the cork tree and would be a natural insole for a pair of study wooden clogs.""",human,constrained_many
750,"Goal: Order food in a restaurant, where you don't speak the native language, without using a translator app, a human translator, your fingers, or sign language.","""You can try staring intensely at an item you want on the menu, or using your elbow to point at the things you want.""",human,constrained_many
751,"Goal: Order food in a restaurant, where you don't speak the native language, without using a translator app, a human translator, your fingers, or sign language.","""One method of effectively ordering food where I don't speak the native language would be to point at items or pictures on the menu. This does not require understanding the native language.""",human,constrained_many
752,"Goal: Order food in a restaurant, where you don't speak the native language, without using a translator app, a human translator, your fingers, or sign language.","""You could pull up pictures of the food or drinks you want on google images and show them to the waiter.""",human,constrained_many
753,"Goal: Order food in a restaurant, where you don't speak the native language, without using a translator app, a human translator, your fingers, or sign language.","""First you will have to wear large mittens or boxing gloves, to make sure you do not accidentally use your fingers.  Sign language encapsulates a lot of body gestures that are not typically thought of as sign language, so movement will have to be minimal and mostly with your face.  You can sit there until a member of the wait staff comes to you, but do not respond at all to the menu and just look at the waiter or waitress.  You should have a large amount of money visible in a shirt pocket, so they know there is a potential for a large tip if they are able to help.  If they are interested enough to help you, they will work with you as best they can to understand what you want.  Once they have a vested interest, you can then get up and walk around and look at other people's meals.  When you see something you like, bend over and stare at it longingly, making sure to not make any accidental gestures that could count as hand signs.  The waiter or waitress will assume that this is what you want and will bring it out to you.  As an act of good faith, you can then put a portion of the money onto the table as an indicator that they have assumed correctly and will get to keep this or a portion of it as a tip.""",human,constrained_many
754,"Goal: Order food in a restaurant, where you don't speak the native language, without using a translator app, a human translator, your fingers, or sign language.","""I'd probably just go full on weird-o and grab a fork in between my elbows and use that to point at the item on the menu.""",human,constrained_many
755,"Goal: Order food in a restaurant, where you don't speak the native language, without using a translator app, a human translator, your fingers, or sign language.","""First, try to determine if you and the server have any other languages in common. If not, and if a dictionary doesn't count as a translator app, use a dictionary. If that's not allowed, gesture to the menu or another diner's meal with your elbow.""",human,constrained_many
756,"Goal: Order food in a restaurant, where you don't speak the native language, without using a translator app, a human translator, your fingers, or sign language.","""I would have a giant pad. Then I would try to draw the objects to the best of my ability. I would do this with every food item I ordered.""",human,constrained_many
757,"Goal: Order food in a restaurant, where you don't speak the native language, without using a translator app, a human translator, your fingers, or sign language.","""If I didn't have a way to communicate what I wanted to order in a restaurant, I would give the server a dismissive wave, get up, go to the kitchen, put on an apron and prepare the food myself. When asked to leave, I would give them a dumbfounded look and shrug and continue. I'm pretty ascetic so whatever I make should be good enough to eat.""",human,constrained_many
758,"Goal: Order food in a restaurant, where you don't speak the native language, without using a translator app, a human translator, your fingers, or sign language.","""If I can assume I have a menu in front of me I would simply aim for a dish I could pronounce and know of.""",human,constrained_many
759,"Goal: Order food in a restaurant, where you don't speak the native language, without using a translator app, a human translator, your fingers, or sign language.","""My plan would be to use photos or imagery through the menu in order to communicate my wants or needs to the servers.""",human,constrained_many
760,"Goal: Paint a fence, without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies.","""Hire a painter.""",human,constrained_many
761,"Goal: Paint a fence, without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies.","""I would call a man from Angie's list with a good rating. I would tell the man to come over and I would point at the fence, show the man the paint chip and tell him to make the fence that color only using thrown paint straight from the can.""",human,constrained_many
762,"Goal: Paint a fence, without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies.","""Hire someone to paint for me, and be careful not to drink lemonade or listen to music during the work.""",human,constrained_many
763,"Goal: Paint a fence, without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies.","""To paint a fence without physically painting a fence, open Windows Paint or another editing program and import a photo of a fence. Use the stylus to paint it another color.""",human,constrained_many
764,"Goal: Paint a fence, without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies.","""Research how to create colors using berries and plants. Create desired color. Use hands or a rag to wipe color onto fence.""",human,constrained_many
765,"Goal: Paint a fence, without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies.","""I can make a fence stain using linseed oil and an oil-soluble dye with a color of my choice. This can be mixed in a simple spray bottle and applied to the fence and can be spread using a sponge.""",human,constrained_many
766,"Goal: Paint a fence, without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies.","""I would crush some flowers and fruits with water. This would create a paint like substance, using a face paint brush or makeup brush i would start to color the fence.""",human,constrained_many
767,"Goal: Paint a fence, without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies.","""To paint a fence without paint, you can use a wood sealant. It can add color to the fence (assuming it is a wooden fence) and does not necessarily need all those tools. Some come in the form of a spray bottle/ .""",human,constrained_many
