,index,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,prompt,task,subj_id,plan,batch_idx,goal_type
4092,4094,60,38,"""",19657.99999999994,survey-likert,15,495527,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":1}",[0],"If the weather gets hotter around a snowman in a backyard, then the snowman melts. But suppose the weather gets hotter around a snowman in a backyard, and then the snowman does not melt. However, the reason this happened was not that the snowman was made of plastic.",rate_humanness,gpt-3,This could have happened because the snowman was made of a material that can withstand the heat.,37,single-constraint
4093,4095,60,38,"""",18746,survey-likert,16,514276,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":2}",[0],"If someone does 50 jumping jacks in a room with a tower of dominos, then the tower of dominos falls over. But suppose someone does 50 jumping jacks in a room with a tower of dominos, and then the tower of dominos does not fall over. However, the reason this happened was not that they were jumping far away from the dominos.",rate_humanness,gpt-3,"This could have happened because they were jumping on the other side of the room where the dominos were not, or they jumped in the opposite direction so that the dominos did not fall down.",37,single-constraint
4094,4096,60,38,"""",11039.000000000175,survey-likert,17,525322,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":6}",[0],"If a fire in an apartment occurs, then the fire alarm goes off. But suppose a fire in an apartment occurs, and then the fire alarm do not goes off. However, the reason this happened was not that the batteries in the fire alarm were dead.",rate_humanness,gpt-3,This could have happened because the fire alarm was broken.,37,single-constraint
4095,4097,60,38,"""",16093.999999999884,survey-likert,18,541421,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If pest outbreaks occur on a farm, then crops in the farm die. But suppose pest outbreaks occur on a farm, and then crops in the farm do not die. However, the reason this happened was not that the crops were previously sprayed with pesticides.",rate_humanness,gpt-3,This could have happened because the crops were not in the ground long enough for the pesticides to kill them.,37,single-constraint
4096,4098,60,38,"""",11595,survey-likert,19,553021,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If a door is locked with a bolt, then it cannot be opened. But suppose a door is locked with a bolt, and then it is opened. However, the reason this happened was not that the lock was broken.",rate_humanness,gpt-3,This could have happened because the person who locked the door was not the person who unlocked the door.,37,single-constraint
4097,4099,60,38,"""",18092,survey-likert,20,571118,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":3}",[0],"If a blue slushie is spilled on a carpet, then the carpet is stained blue. But suppose a blue slushie is spilled on a carpet, and then the carpet is not stained blue. However, the reason this happened was not that the carpet was made of stain-resistant material.",rate_humanness,gpt-3,This could have happened because the carpet was still wet from the previous day's rain. The rain could have diluted the color of the slushie before it had a chance to soak in.,37,single-constraint
4098,4100,60,38,"""",26522,survey-likert,21,597646,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":4}",[0],"If someone falls on the sidewalk, then they scrape your knee. But suppose someone falls on the sidewalk, and then they do not scrape their knee. However, the reason this happened was not that they are wearing knee pads.",rate_humanness,gpt-3,This could have happened because they were wearing pants and so their knee pads were not visible.,37,single-constraint
4099,4101,60,38,"""",18639,survey-likert,22,616290,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If someone walks through a metal detector with a metal watch, then alarms go off. But suppose someone walks through a metal detector with a metal watch, and then alarms do not go off. However, the reason this happened was not that the metal detector was faulty.",rate_humanness,gpt-3,This could have happened because the person took off his metal watch. He might have taken it off in order to get through security faster.,37,single-constraint
4100,4102,60,38,"""",11937,survey-likert,23,628232,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If a person breathes in wildfire smoke, then they cough. But suppose a person breathes in wildfire smoke, and then they do not cough. However, the reason this happened was not that they did not breathe in enough.",rate_humanness,gpt-3,This could have happened because that person has asthma and is used to breathing in smoke.,37,single-constraint
4101,4103,60,38,"""",16853,survey-likert,24,645090,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If someone turns on a bathtub tap, then a bathtub fills with water. But suppose someone turns on a bathtub tap, and then the bathtub does not fill with water. However, the reason this happened was not that the person did not pay their water bill so the supply was turned off.",rate_humanness,gpt-3,This could have happened because the bathtub was full of water before the person turned on the tap.,37,single-constraint
4102,4104,60,38,"""",18232,survey-likert,25,663328,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":4}",[0],"If a confetti cannon is fired, then it produces a loud noise. But suppose a confetti cannon is fired, and then it does not produce a loud noise. However, the reason this happened was not that the confetti cannon was defective.",rate_humanness,gpt-3,"This could have happened because the confetti was wet, and therefore the noise would be dampened.",37,single-constraint
4103,4105,60,38,"""",14284,survey-likert,26,677617,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If rocks are thrown at a window, then the window breaks. But suppose rocks are thrown at a window, and then the window does not break. However, the reason this happened was not that the window was made of shatter-proof glass.",rate_humanness,gpt-3,This could have happened because the window was made of bullet-proof glass.,37,single-constraint
4104,4106,60,38,"""",19759,survey-likert,27,697382,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":2}",[0],"If plants are not watered, then they die. But suppose plants are not watered, and then they do not die. However, the reason this happened was not that the plants were cacti.",rate_humanness,gpt-3,"This could have happened because the plants were in a room with a humidifier, so they did not dry out.",37,single-constraint
4105,4107,60,38,"""",23092,survey-likert,28,720479,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":5}",[0],"If someone falls from a high height onto their outstretched arm, then they will break their wrist. But suppose someone falls from a high height onto their outstretched arm, and then they do not break their wrist. However, the reason this happened was not that they landed on something soft.",rate_humanness,gpt-3,This could have happened because they were a gymnast and they knew how to fall onto their arm in a way that would not break their wrist.,37,single-constraint
4106,4108,60,38,"""",14252,survey-likert,29,734737,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":5}",[0],"If a cymbal is hit with a drum stick, then it clangs. But suppose a cymbal is hit with a drum stick, and then it does not clang. However, the reason this happened was not that the drumstick was made of soft material.",rate_humanness,gpt-3,This could have happened because the drumstick was made of a material that was soft enough to not make a loud clanging sound.,37,single-constraint
4107,4109,60,38,"""",18783.000000000116,survey-likert,30,753524,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":1}",[0],"If rocks are thrown at a window, then the window breaks. But suppose rocks are thrown at a window, and then the window does not break. However, the reason this happened was not that the window was made of shatter-proof glass.",rate_humanness,gpt-3,This could have happened because the windows were double paned and the rocks only hit the outer pane of glass.,37,single-constraint
4108,4110,60,38,"""",19022,survey-likert,31,772552,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":6}",[0],"If water is put in the freezer, then it turns into ice. But suppose water is put in the freezer, and then it does not turn into ice. However, the reason this happened was not that the freezer was off.",rate_humanness,gpt-3,"This could have happened because the freezer was on, but the freezer was not cold enough to freeze the water.",37,single-constraint
4109,4111,60,38,"""",19262,survey-likert,32,791818,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":4}",[0],"If a cat's tail is pulled, then the cat yowls. But suppose a cat's tail is pulled, and then the cat does not yowl. However, the reason this happened was not that the cat was dead.",rate_humanness,gpt-3,This could have happened because the cat was not alive. The cat was a stuffed toy.,37,single-constraint
4110,4112,60,38,"""",21873,survey-likert,33,813696,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":6}",[0],"If a severe earthquake occurs near an office building, then the shelves in the office fall down. But suppose a severe earthquake occurs near an office building, and then the shelves in the office do not fall down. However, the reason this happened was not that the shelves were bolted to the ground.",rate_humanness,gpt-3,This could have happened because the earthquake might have not been severe enough to topple the shelves.,37,single-constraint
4111,4113,60,38,"""",16039.000000000116,survey-likert,34,829740,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If a person breathes in wildfire smoke, then they cough. But suppose a person breathes in wildfire smoke, and then they do not cough. However, the reason this happened was not that they did not breathe in enough.",rate_humanness,gpt-3,This could have happened because the wildfire smoke was so thick that it was hard to breathe in.,37,single-constraint
4112,4114,60,38,"""",36627,survey-likert,35,866374,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If someone walks through a metal detector with a metal watch, then alarms go off. But suppose someone walks through a metal detector with a metal watch, and then alarms do not go off. However, the reason this happened was not that the metal detector was faulty.",rate_humanness,gpt-3,This could have happened because they may have taken off their watch.,37,single-constraint
4113,4115,60,38,"""",15654,survey-likert,36,882033,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":4}",[0],"If a blue slushie is spilled on a carpet, then the carpet is stained blue. But suppose a blue slushie is spilled on a carpet, and then the carpet is not stained blue. However, the reason this happened was not that the carpet was made of stain-resistant material.",rate_humanness,gpt-3,This could have happened because the carpet was covered in plastic that was not removed before the slushie was spilled.,37,single-constraint
4114,4116,60,38,"""",20237.999999999884,survey-likert,37,902276,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If a person breathes in wildfire smoke, then they cough. But suppose a person breathes in wildfire smoke, and then they do not cough. However, the reason this happened was not that they did not breathe in enough.",rate_humanness,gpt-3,"This could have happened because the person has asthma and is used to breathing in wildfire smoke, so it does not bother them.",37,single-constraint
4115,4117,60,38,"""",15374,survey-likert,38,917653,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":3}",[0],"If someone touches poison ivy, then they get a rash. But suppose touches poison ivy, and then they do not get a rash. However, the reason this happened was not that they were wearing gloves.",rate_humanness,gpt-3,This could have happened because the person had a covering on their hands to prevent it from being detected.,37,single-constraint
4116,4118,60,38,"""",14421,survey-likert,39,932081,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":1}",[0],"If a meteor hits the ground, then a crater is made. But suppose a meteor hits the ground, and then a crater is not made. However, the reason this happened was not that the meteor was tiny.",rate_humanness,gpt-3,This could have happened because the meteor was moving at a speed that made it impossible for it to leave a crater.,37,single-constraint
4117,4119,60,38,"""",10075,survey-likert,40,942160,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":6}",[0],"If a fire in an apartment occurs, then the fire alarm goes off. But suppose a fire in an apartment occurs, and then the fire alarm do not goes off. However, the reason this happened was not that the batteries in the fire alarm were dead.",rate_humanness,gpt-3,This could have happened because the fire alarm was not installed properly and thus did not go off.,37,single-constraint
4118,4120,60,38,"""",13933,survey-likert,41,956099,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If someone touches poison ivy, then they get a rash. But suppose touches poison ivy, and then they do not get a rash. However, the reason this happened was not that they were wearing gloves.",rate_humanness,gpt-3,This could have happened because the person was wearing gloves made of a strong material that is resistant to poison ivy oil.,37,single-constraint
4119,4121,60,38,"""",14193,survey-likert,42,970295,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If a severe earthquake occurs near an office building, then the shelves in the office fall down. But suppose a severe earthquake occurs near an office building, and then the shelves in the office do not fall down. However, the reason this happened was not that the shelves were bolted to the ground.",rate_humanness,gpt-3,This could have happened because the shelves were bolted to the ground but the earthquake was so severe that the building was damaged and the shelves fell down anyway.,37,single-constraint
4120,4122,60,38,"""",12636,survey-likert,43,982937,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If a severe earthquake occurs near an office building, then the shelves in the office fall down. But suppose a severe earthquake occurs near an office building, and then the shelves in the office do not fall down. However, the reason this happened was not that the shelves were bolted to the ground.",rate_humanness,gpt-3,"This could have happened because the earthquake was so strong that it caused the building to collapse, and so the shelves were not attached to anything.",37,single-constraint
4121,4123,60,38,"""",18006.999999999884,survey-likert,44,1000949,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""humanness"":1}",[0],"If the weather gets hotter around a snowman in a backyard, then the snowman melts. But suppose the weather gets hotter around a snowman in a backyard, and then the snowman does not melt. However, the reason this happened was not that the snowman was made of plastic.",rate_humanness,gpt-3,"This could have happened because the snowman was made of ice, not snow.",37,single-constraint
4122,4124,60,38,"""",25030,survey-text,45,1025995,118,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e073696d660806a07eeb94,"{""Q0"":""10"",""Q1"":""3"",""Q2"":""no"",""Q3"":""none""}","""","""","""","""","""","""",""""
4123,4125,61,39,"[{""page_index"":0,""viewing_time"":8358.800000011921},{""page_index"":1,""viewing_time"":6739.799999982119},{""page_index"":2,""viewing_time"":3383.2000000178814},{""page_index"":3,""viewing_time"":22637},{""page_index"":4,""viewing_time"":16839.90000000596},{""page_index"":5,""viewing_time"":33104.19999998808},{""page_index"":6,""viewing_time"":2404.699999988079},{""page_index"":7,""viewing_time"":2106.2000000178814}]",95575.90000000596,instructions,0,95582,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"""","""","""","""","""","""","""",""""
4124,4126,61,39,"""",10038.200000017881,survey-multi-choice,1,105632,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""Q0"":""The plausibility that humans generated language."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""","""",""""
4125,4127,61,39,"[{""page_index"":0,""viewing_time"":2729.300000011921}]",2729.7000000178814,instructions,2,108370,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"""","""","""","""","""","""","""",""""
4126,4128,61,39,"""",51643.5,survey-likert,3,160017,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":6}",[0],"If the the gates in a zoo are closed, then the zoo animals do not escape. But suppose the gates in a zoo are closed, and then the animals do escape. However, the reason this happened was not that the animals climed over the gates.",rate_humanness,gpt-3,This could have happened because the zoo animals are not tall enough to climb over the gates.,38,single-constraint
4127,4129,61,39,"""",18419.59999999404,survey-likert,4,178448,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":6}",[0],"If pest outbreaks occur on a farm, then crops in the farm die. But suppose pest outbreaks occur on a farm, and then crops in the farm do not die. However, the reason this happened was not that the crops were previously sprayed with pesticides.",rate_humanness,gpt-3,This could have happened because the pesticides were not strong enough to kill the pests.,38,single-constraint
4128,4130,61,39,"""",17831.79999998212,survey-likert,5,196293,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":6}",[0],"If a light is unplugged, then the light cannot turn on. But suppose a light is unplugged, and then the light can turn on. However, the reason this happened was not that the light also has an internal battery source.",rate_humanness,gpt-3,This could have happened because the light could have been unplugged at the socket but still have power coming into it from the wires. The power could have been cut off at the circuit breaker.,38,single-constraint
4129,4131,61,39,"""",18367.90000000596,survey-likert,6,214669,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":5}",[0],"If a severe earthquake occurs near an office building, then the shelves in the office fall down. But suppose a severe earthquake occurs near an office building, and then the shelves in the office do not fall down. However, the reason this happened was not that the shelves were bolted to the ground.",rate_humanness,gpt-3,This could have happened because the shelves were full of books which prevented them from falling down. The building may also have a seismic stabilizer and/or a shock absorber.,38,single-constraint
4130,4132,61,39,"""",15580.699999988079,survey-likert,7,230255,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":4}",[0],"If water is put in the freezer, then it turns into ice. But suppose water is put in the freezer, and then it does not turn into ice. However, the reason this happened was not that the freezer was off.",rate_humanness,gpt-3,"This could have happened because the freezer was turned off, but the water was not frozen until a few hours later.",38,single-constraint
4131,4133,61,39,"""",12075.700000017881,survey-likert,8,242335,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":4}",[0],"If rocks are thrown at a window, then the window breaks. But suppose rocks are thrown at a window, and then the window does not break. However, the reason this happened was not that the window was made of shatter-proof glass.",rate_humanness,gpt-3,This could have happened because the rocks were thrown by a person who has a talent for throwing rocks and hitting windows without breaking them. Or the rocks could have been thrown by a person who has a talent for throwing rocks and hitting windows without breaking them.,38,single-constraint
4132,4134,61,39,"""",28105.40000000596,survey-likert,9,270451,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":2}",[0],"If someone walks through a metal detector with a metal watch, then alarms go off. But suppose someone walks through a metal detector with a metal watch, and then alarms do not go off. However, the reason this happened was not that the metal detector was faulty.",rate_humanness,gpt-3,"This could have happened because maybe the person just happened to have a metal watch on that day, and maybe the metal detector was just being extra careful.",38,single-constraint
4133,4135,61,39,"""",15511.299999982119,survey-likert,10,285976,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":3}",[0],"If a piano is dropped from a skyscraper, then the piano shatters. But suppose a piano is dropped from a skyscraper, and then the piano does not shatter. However, the reason this happened was not that the piano landed on a mattress.",rate_humanness,gpt-3,"This could have happened because the piano was made of a material that is very strong and durable, and therefore it did not shatter.",38,single-constraint
4134,4136,61,39,"""",21868.30000001192,survey-likert,11,307855,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":5}",[0],"If someone does 50 jumping jacks in a room with a tower of dominos, then the tower of dominos falls over. But suppose someone does 50 jumping jacks in a room with a tower of dominos, and then the tower of dominos does not fall over. However, the reason this happened was not that they were jumping far away from the dominos.",rate_humanness,gpt-3,This could have happened because the person was jumping jacks around the edge of the room therefore the dominos were not directly above them.,38,single-constraint
4135,4137,61,39,"""",15078.90000000596,survey-likert,12,322943,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":1}",[0],"If a confetti cannon is fired, then it produces a loud noise. But suppose a confetti cannon is fired, and then it does not produce a loud noise. However, the reason this happened was not that the confetti cannon was defective.",rate_humanness,gpt-3,"This could have happened because the confetti cannon was fired next to a speaker that was turned on, so it's volume was amplified.",38,single-constraint
4136,4138,61,39,"""",10245.5,survey-likert,13,333196,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":6}",[0],"If a light is unplugged, then the light cannot turn on. But suppose a light is unplugged, and then the light can turn on. However, the reason this happened was not that the light also has an internal battery source.",rate_humanness,gpt-3,This could have happened because it is possible that the light has a battery source that is not dead.,38,single-constraint
4137,4139,61,39,"""",20587.600000023842,survey-likert,14,353793,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":6}",[0],"If someone drinks lots of coffee , then they have trouble sleeping. But suppose someone drinks lots of coffee, and then they have do not have trouble sleeping. However, the reason this happened was not that they drank decaf coffee.",rate_humanness,gpt-3,This could have happened because they could have drank decaf coffee but the caffeine was still in their system.,38,single-constraint
4138,4140,61,39,"""",10187.5,survey-likert,15,363995,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":6}",[0],"If someone touches poison ivy, then they get a rash. But suppose touches poison ivy, and then they do not get a rash. However, the reason this happened was not that they were wearing gloves.",rate_humanness,gpt-3,This could have happened because the person had a layer of skin protectant on their hands.,38,single-constraint
4139,4141,61,39,"""",25444.69999998808,survey-likert,16,389446,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":3}",[0],"If plants are not watered, then they die. But suppose plants are not watered, and then they do not die. However, the reason this happened was not that the plants were cacti.",rate_humanness,gpt-3,"This could have happened because the plants were on a window sill in a room that was not hot, thus not requiring water.",38,single-constraint
4140,4142,61,39,"""",17350.79999998212,survey-likert,17,406814,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":2}",[0],"If someone touches poison ivy, then they get a rash. But suppose touches poison ivy, and then they do not get a rash. However, the reason this happened was not that they were wearing gloves.",rate_humanness,gpt-3,This could have happened because they were wearing gloves made of a material that was resistant to poison ivy.,38,single-constraint
4141,4143,61,39,"""",13281.40000000596,survey-likert,18,420106,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":6}",[0],"If someone walks through a metal detector with a metal watch, then alarms go off. But suppose someone walks through a metal detector with a metal watch, and then alarms do not go off. However, the reason this happened was not that the metal detector was faulty.",rate_humanness,gpt-3,This could have happened because the metal detector was broken and wasn't working correctly. The metal detector went off when the watch was placed on the conveyor belt so the person didn't realize that the metal detector was broken.,38,single-constraint
4142,4144,61,39,"""",11978.09999999404,survey-likert,19,432099,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":1}",[0],"If a confetti cannon is fired, then it produces a loud noise. But suppose a confetti cannon is fired, and then it does not produce a loud noise. However, the reason this happened was not that the confetti cannon was defective.",rate_humanness,gpt-3,This could have happened because it was fired indoors and the walls absorbed the sound of the cannon.,38,single-constraint
4143,4145,61,39,"""",9933.199999988079,survey-likert,20,442039,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":2}",[0],"If rocks are thrown at a window, then the window breaks. But suppose rocks are thrown at a window, and then the window does not break. However, the reason this happened was not that the window was made of shatter-proof glass.",rate_humanness,gpt-3,This could have happened because the window was made of steel.,38,single-constraint
4144,4146,61,39,"""",8547.90000000596,survey-likert,21,450596,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":5}",[0],"If someone turns on a bathtub tap, then a bathtub fills with water. But suppose someone turns on a bathtub tap, and then the bathtub does not fill with water. However, the reason this happened was not that the person did not pay their water bill so the supply was turned off.",rate_humanness,gpt-3,This could have happened because the person was a plumber who turned off the water to fix a leak.,38,single-constraint
4145,4147,61,39,"""",13512.800000011921,survey-likert,22,464113,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":6}",[0],"If an apple falls from a tree, then it hits the ground. But suppose an apple falls from a tree, and then it does not hit the ground. However, the reason this happened was not that someone caught the apple.",rate_humanness,gpt-3,This could have happened because the apple was caught by a bird. The bird then flew away with the apple.,38,single-constraint
4146,4148,61,39,"""",17126.59999999404,survey-likert,23,481253,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":6}",[0],"If someone drinks lots of coffee , then they have trouble sleeping. But suppose someone drinks lots of coffee, and then they have do not have trouble sleeping. However, the reason this happened was not that they drank decaf coffee.",rate_humanness,gpt-3,This could have happened because the person was drinking coffee with a lot of sugar and caffeine. Caffeine is a stimulant and sugar is a stimulant. Stimulants keep you awake and make it harder to fall asleep.,38,single-constraint
4147,4149,61,39,"""",6872.800000011921,survey-likert,24,488134,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":5}",[0],"If a light is unplugged, then the light cannot turn on. But suppose a light is unplugged, and then the light can turn on. However, the reason this happened was not that the light also has an internal battery source.",rate_humanness,gpt-3,This could have happened because the light is solar powered.,38,single-constraint
4148,4150,61,39,"""",27575.80000001192,survey-likert,25,515722,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":3}",[0],"If a piano is dropped from a skyscraper, then the piano shatters. But suppose a piano is dropped from a skyscraper, and then the piano does not shatter. However, the reason this happened was not that the piano landed on a mattress.",rate_humanness,gpt-3,This could have happened because the piano was made of tougher material and was able to handle the impact.,38,single-constraint
4149,4151,61,39,"""",7857.200000017881,survey-likert,26,523587,45,61e05c6eb0cfe8c09374f8c6,61e073657a00811ec428e125,5f0b72abf1f9950dce8c0f1e,61e073657a00811ec428e125,"{""humanness"":4}",[0],"If someone touches poison ivy, then they get a rash. But suppose touches poison ivy, and then they do not get a rash. However, the reason this happened was not that they were wearing gloves.",rate_humanness,gpt-3,"This could have happened because the person touched poison ivy, but it was not the poisonous kind.",38,single-constraint
